dataset,calibration_ligands,repetition,panel_targets_k,reference_scope,cluster_adjusted_rand_index,sample_vs_fixed_full_source_panel_medoid_overlap,sample_vs_fixed_full_source_panel_medoid_jaccard,fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_mean_nearest_distance_on_reference_map,sample_minus_fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_maximum_nearest_distance_on_reference_map,random_panels_on_reference_map,fraction_random_panels_with_mean_coverage_no_worse_than_sample,random_mean_nearest_distance_median,random_mean_nearest_distance_q025,random_mean_nearest_distance_q975
DOCKSTRING-58,500,26,6,full_source_map_including_calibration_rows,0.53997700194227294,3,0.33333333333333331,0.56629741220678864,0.57715352336214598,0.01085611115535734,0.90010195828734063,10000,0.00059999999999999995,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,26,6,row_disjoint_complement_map,0.53997700194227294,3,0.33333333333333331,0.56623900885879841,0.57712630522990671,0.010887296371108302,0.90012696175930051,200,0,0.62938519971832796,0.59712877395546249,0.67913920470924416
DOCKSTRING-58,500,26,8,full_source_map_including_calibration_rows,0.57407545581796526,4,0.33333333333333331,0.53608801513880355,0.54682546489614936,0.010737449757345807,0.89383242711227562,10000,0.00020000000000000001,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,26,8,row_disjoint_complement_map,0.57407545581796526,4,0.33333333333333331,0.53603499078481331,0.546803626762141,0.01076863597732769,0.89399547395193069,200,0,0.591351631298761,0.56335975957845175,0.62757584261239885
DOCKSTRING-58,500,26,10,full_source_map_including_calibration_rows,0.6887776419430216,7,0.53846153846153844,0.50753775223979436,0.51988428522398911,0.012346532984194747,0.89383242711227562,10000,0.0001,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,26,10,row_disjoint_complement_map,0.6887776419430216,7,0.53846153846153844,0.50748977919370819,0.51986566373384224,0.012375884540134052,0.89399547395193069,200,0,0.55380814095241715,0.53459353105529706,0.58761870447165709
DOCKSTRING-58,500,27,6,full_source_map_including_calibration_rows,0.54732229857533166,4,0.5,0.56629741220678864,0.57024105739242181,0.0039436451856331711,0.91091216525743512,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,27,6,row_disjoint_complement_map,0.54732229857533166,4,0.5,0.56627653903701369,0.57022910449430464,0.0039525654572909463,0.91096079608681979,200,0,0.62942715408997407,0.59718720347960164,0.67919530666120387
DOCKSTRING-58,500,27,8,full_source_map_including_calibration_rows,0.63203859461264345,5,0.45454545454545453,0.53608801513880355,0.54322491630823644,0.0071369011694328854,0.90010195828734063,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,27,8,row_disjoint_complement_map,0.63203859461264345,5,0.45454545454545453,0.53607018440686416,0.54320917948524017,0.0071389950783760092,0.90006375435579911,200,0,0.59136517916151732,0.56335906024584248,0.6276321165990193
DOCKSTRING-58,500,27,10,full_source_map_including_calibration_rows,0.65277257206875106,9,0.81818181818181823,0.50753775223979436,0.51186351457655277,0.0043257623367584097,0.80568874168266769,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,27,10,row_disjoint_complement_map,0.65277257206875106,9,0.81818181818181823,0.50752119325604028,0.51183366133523212,0.0043124680791918335,0.80561845286914913,200,0,0.55379136658949357,0.53458100881503368,0.5876116107188567
DOCKSTRING-58,500,28,6,full_source_map_including_calibration_rows,0.47816822208630111,4,0.5,0.56629741220678864,0.56857849208112621,0.002281079874337566,0.90010195828734063,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,28,6,row_disjoint_complement_map,0.47816822208630111,4,0.5,0.56628629403551789,0.56858806734652922,0.0023017733110113348,0.90002049462288514,200,0,0.62941567560726297,0.59719183871538106,0.6791760187296797
DOCKSTRING-58,500,28,8,full_source_map_including_calibration_rows,0.52109547641635379,5,0.45454545454545453,0.53608801513880355,0.54099626614022445,0.0049082510014208935,0.89334600825778687,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,28,8,row_disjoint_complement_map,0.52109547641635379,5,0.45454545454545453,0.53608039676096342,0.54101355685340191,0.0049331600924384933,0.89344149521085625,200,0,0.59139724425067608,0.56339503860383033,0.62762154152637295
DOCKSTRING-58,500,28,10,full_source_map_including_calibration_rows,0.69727581519014759,6,0.42857142857142855,0.50753775223979436,0.5169001826171683,0.0093624303773739426,0.89334600825778687,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,28,10,row_disjoint_complement_map,0.69727581519014759,6,0.42857142857142855,0.50753470670934764,0.5169158594352361,0.0093811527258884642,0.89344149521085625,200,0,0.5538596270871623,0.53463803312502167,0.58766323655279018
DOCKSTRING-58,500,29,6,full_source_map_including_calibration_rows,0.78492392932719157,5,0.7142857142857143,0.56629741220678864,0.56734929293777847,0.0010518807309898293,0.86970296891965271,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,29,6,row_disjoint_complement_map,0.78492392932719157,5,0.7142857142857143,0.56631011925804031,0.56736762023391218,0.0010575009758718723,0.86982184446310795,200,0,0.62942601167968082,0.59720477627703328,0.67915009130817738
DOCKSTRING-58,500,29,8,full_source_map_including_calibration_rows,0.80191069134364301,6,0.59999999999999998,0.53608801513880355,0.54100141805102298,0.0049134029122194223,0.86970296891965271,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,29,8,row_disjoint_complement_map,0.80191069134364301,6,0.59999999999999998,0.53610088561072411,0.54102450835300242,0.0049236227422783108,0.86982184446310795,200,0,0.59140209616964701,0.5633938230348986,0.62758149773326388
DOCKSTRING-58,500,29,10,full_source_map_including_calibration_rows,0.73704979567611351,8,0.66666666666666663,0.50753775223979436,0.51163428347962348,0.0040965312398291154,0.84255227707466229,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,29,10,row_disjoint_complement_map,0.73704979567611351,8,0.66666666666666663,0.50754656336838699,0.5116545419552132,0.0041079785868262109,0.84263971813518845,200,0,0.5538730858041323,0.53466060810058602,0.58763470945060525
DOCKSTRING-58,500,30,6,full_source_map_including_calibration_rows,1,3,0.33333333333333331,0.56629741220678864,0.57420240447905324,0.0079049922722645993,0.89334600825778687,10000,0.00020000000000000001,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,30,6,row_disjoint_complement_map,1,3,0.33333333333333331,0.56629819504723489,0.57421600336863055,0.0079178083213956585,0.8933966184851212,200,0,0.62939768967522247,0.59719278071122095,0.67918257210224486
DOCKSTRING-58,500,30,8,full_source_map_including_calibration_rows,0.71694980049219892,4,0.33333333333333331,0.53608801513880355,0.54178222543489474,0.0056942102960911845,0.89334600825778687,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,30,8,row_disjoint_complement_map,0.71694980049219892,4,0.33333333333333331,0.53608900594138986,0.54179703316050454,0.0057080272191146753,0.8933966184851212,200,0,0.59138910242166798,0.56337845708264767,0.62763483378515039
DOCKSTRING-58,500,30,10,full_source_map_including_calibration_rows,0.91664277979489139,7,0.53846153846153844,0.50753775223979436,0.51182254756157197,0.0042847953217776125,0.80568874168266769,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,30,10,row_disjoint_complement_map,0.91664277979489139,7,0.53846153846153844,0.50754101648346495,0.5118374818520699,0.0042964653686049514,0.80569567525135399,200,0,0.55385946194180202,0.53462421241431479,0.58762733250957133
DOCKSTRING-58,500,31,6,full_source_map_including_calibration_rows,0.95954365551095755,5,0.7142857142857143,0.56629741220678864,0.56882012927899417,0.002522717072205527,0.91991643054856909,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,31,6,row_disjoint_complement_map,0.95954365551095755,5,0.7142857142857143,0.56628269831087463,0.56880842540425314,0.0025257270933785048,0.91993356423434181,200,0,0.62939210576896576,0.5971830903533214,0.67914684614589038
DOCKSTRING-58,500,31,8,full_source_map_including_calibration_rows,0.62015532251078287,6,0.59999999999999998,0.53608801513880355,0.53835674601591044,0.0022687308771068837,0.84255227707466229,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,31,8,row_disjoint_complement_map,0.62015532251078287,6,0.59999999999999998,0.53607122478000135,0.53834420522881454,0.0022729804488131888,0.8424920943022185,200,0,0.59138117851481353,0.5633676171226677,0.627568709810856
DOCKSTRING-58,500,31,10,full_source_map_including_calibration_rows,0.87679973168725589,7,0.53846153846153844,0.50753775223979436,0.51105511059018371,0.0035173583503893546,0.81867590367029397,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,31,10,row_disjoint_complement_map,0.87679973168725589,7,0.53846153846153844,0.50752042123153951,0.51104773331679909,0.0035273120852595818,0.81869489990049682,200,0,0.55384976108620887,0.53462234946842035,0.58761092753858624
DOCKSTRING-58,500,32,6,full_source_map_including_calibration_rows,0.5626133312580256,4,0.5,0.56629741220678864,0.56973047280865263,0.0034330606018639909,0.90010195828734063,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,32,6,row_disjoint_complement_map,0.5626133312580256,4,0.5,0.56630916857688451,0.56975240802620797,0.0034432394493234542,0.90010560964776032,200,0,0.62943659972243127,0.59720293499422661,0.67915580291772748
DOCKSTRING-58,500,32,8,full_source_map_including_calibration_rows,0.56262069782595814,4,0.33333333333333331,0.53608801513880355,0.54108160537743044,0.0049935902386268882,0.90010195828734063,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,32,8,row_disjoint_complement_map,0.56262069782595814,4,0.33333333333333331,0.5360984934119909,0.54110702747268813,0.0050085340606972339,0.90010560964776032,200,0,0.59140814464303626,0.56339894506217747,0.62764388176633612
DOCKSTRING-58,500,32,10,full_source_map_including_calibration_rows,0.9173632653705589,5,0.33333333333333331,0.50753775223979436,0.51241776484365575,0.0048800126038613945,0.84255227707466229,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,32,10,row_disjoint_complement_map,0.9173632653705589,5,0.33333333333333331,0.5075449391705783,0.51244367875583141,0.004898739585253109,0.84281571856835535,200,0,0.55388639354135294,0.53464848973323309,0.58764237155985233
DOCKSTRING-58,500,33,6,full_source_map_including_calibration_rows,0.59690634766425155,3,0.33333333333333331,0.56629741220678864,0.57147260292397417,0.0051751907171855294,0.89383242711227562,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,33,6,row_disjoint_complement_map,0.59690634766425155,3,0.33333333333333331,0.56631710677698965,0.57150333274120724,0.0051862259642175834,0.89392906324917787,200,0,0.62942702626430025,0.59720105334264595,0.6791640828646085
DOCKSTRING-58,500,33,8,full_source_map_including_calibration_rows,0.61991566344556215,4,0.33333333333333331,0.53608801513880355,0.54153493561040622,0.0054469204716026676,0.85450607627113873,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,33,8,row_disjoint_complement_map,0.61991566344556215,4,0.33333333333333331,0.53610328318856315,0.54156558014420075,0.0054622969556376022,0.85459189888024523,200,0,0.59141710282176152,0.56340051391312873,0.62763032876530522
DOCKSTRING-58,500,33,10,full_source_map_including_calibration_rows,0.68293730866906555,6,0.42857142857142855,0.50753775223979436,0.51297117902224032,0.0054334267824459603,0.78791265246216402,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,33,10,row_disjoint_complement_map,0.68293730866906555,6,0.42857142857142855,0.50755178000044276,0.51300165009650678,0.0054498700960640134,0.78802063678457124,200,0,0.55388446441319972,0.53465849169105639,0.58764704910707743
DOCKSTRING-58,500,34,6,full_source_map_including_calibration_rows,0.80560146217368356,4,0.5,0.56629741220678864,0.56955196831948629,0.0032545561126976486,0.89383242711227562,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,34,6,row_disjoint_complement_map,0.80560146217368356,4,0.5,0.56630625137424428,0.56956385134011689,0.003257599965872604,0.89375939572263385,200,0,0.62941913741915834,0.59719306465444222,0.67917949839193514
DOCKSTRING-58,500,34,8,full_source_map_including_calibration_rows,0.81249068373640532,5,0.45454545454545453,0.53608801513880355,0.53961430100591834,0.0035262858671147868,0.83680415034695721,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,34,8,row_disjoint_complement_map,0.81249068373640532,5,0.45454545454545453,0.53609532613914912,0.53962877754711147,0.0035334514079623514,0.83691329185681584,200,0,0.59138283279762049,0.56337594058110474,0.62763842991617147
DOCKSTRING-58,500,34,10,full_source_map_including_calibration_rows,0.67578809254888172,7,0.53846153846153844,0.50753775223979436,0.51521830793474255,0.0076805556949481879,0.83680415034695721,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,34,10,row_disjoint_complement_map,0.67578809254888172,7,0.53846153846153844,0.5075441187147407,0.51524357221642414,0.0076994535016834398,0.83691329185681584,200,0,0.55384559793932175,0.53463319484744076,0.58762208480553302
DOCKSTRING-58,500,35,6,full_source_map_including_calibration_rows,0.86066171838673622,2,0.20000000000000001,0.56629741220678864,0.57894131468202037,0.012643902475231728,0.89896435763704741,10000,0.00089999999999999998,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,35,6,row_disjoint_complement_map,0.86066171838673622,2,0.20000000000000001,0.56630044661162515,0.5789743959082394,0.012673949296614251,0.89912058284333984,200,0,0.62940918818710245,0.59720332003063581,0.67917025722313662
