dataset,transformation,repetition,first_ligands,second_ligands,geometry_spearman,geometry_dissimilarity,sign_flip_fraction,top_positive_10pct_pair_jaccard,first_pr,second_pr,first_mean_signed_correlation,second_mean_signed_correlation,first_mean_absolute_correlation,second_mean_absolute_correlation
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,9,3751,3750,0.9806096562780777,0.019390343721922276,0.062310949788263764,0.8342541436464088,28.581927192256455,28.28610434997714,-0.012119002114406986,-0.012182821953128434,0.10694825616248776,0.10781444016083576
DOCKSTRING-58,raw,10,3751,3750,0.9943272788149752,0.0056727211850248205,0.004234724742891712,0.8342541436464088,2.2345690206969424,2.2425812104799805,0.619251929380682,0.6186491178796008,0.6262959269306941,0.6252850571011795
DOCKSTRING-58,row_centered_residual,10,3751,3750,0.9880759278529994,0.011924072147000642,0.044162129461584994,0.8142076502732241,17.623519760146603,18.092689561038135,-0.0016631599170692036,-0.0026910643099415815,0.15799735497848647,0.1553419771521943
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,10,3751,3750,0.9759708090669401,0.024029190933059885,0.0647307924984876,0.7566137566137566,27.913392006373982,28.615667469186697,-0.01194956340355677,-0.012318443758309436,0.10930720459970364,0.10715896902269283
DOCKSTRING-58,raw,11,3751,3750,0.9963309733843001,0.0036690266156998996,0.007259528130671506,0.8241758241758241,2.2923463571678258,2.1843569450230644,0.6110047207668854,0.6294129304068228,0.617173386915725,0.6353362225741618
DOCKSTRING-58,row_centered_residual,11,3751,3750,0.9905388863945145,0.009461113605485516,0.038112522686025406,0.9080459770114943,17.934730310100566,17.529612944731635,-0.0026214605559955833,-0.0019887350950529388,0.15663961429860643,0.15896551737915407
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,11,3751,3750,0.9768038430603011,0.023196156939698898,0.07683000604960677,0.7754010695187166,28.331637689919223,27.910768626811358,-0.01207057313787234,-0.011983628902181605,0.10790589654835966,0.10956521648132572
DOCKSTRING-58,raw,12,3751,3750,0.9963779115002347,0.003622088499765308,0.006654567453115548,0.8444444444444444,2.2339601467306016,2.2488060711533024,0.6182399421325911,0.6188154749569352,0.625950442714172,0.6246292271012855
DOCKSTRING-58,row_centered_residual,12,3751,3750,0.990981229052368,0.009018770947632038,0.04053236539624924,0.8757062146892656,17.478494546312987,17.95751148254233,-0.002073272248150558,-0.0021484372013987145,0.1594344750566576,0.15638970807990174
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,12,3751,3750,0.979279530447316,0.02072046955268403,0.07017543859649122,0.7754010695187166,28.031683410364582,28.115208991396003,-0.012180853770645088,-0.011852376939903085,0.10910559275348647,0.10862345218994132
DOCKSTRING-58,raw,13,3751,3750,0.9968255013861954,0.0031744986138045883,0.0030248033877797943,0.8757062146892656,2.2174615710401326,2.2519379285438665,0.6226474548588137,0.6177355829936573,0.6292850256052427,0.6243415397375954
DOCKSTRING-58,row_centered_residual,13,3751,3750,0.9906753594913171,0.009324640508682869,0.0411373260738052,0.8651685393258427,18.223339372389443,17.402593243544178,-0.002252049358511651,-0.002311194440925792,0.15561468682460572,0.1599659730040377
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,13,3751,3750,0.9782376062956237,0.02176239370437627,0.07380520266182698,0.7566137566137566,28.506095108400256,27.951959311214615,-0.01226930453596971,-0.012066745905215268,0.10729749766641639,0.10897203212588318
DOCKSTRING-58,raw,14,3751,3750,0.9962012884737326,0.0037987115262674287,0.004839685420447671,0.8142076502732241,2.236801040736928,2.2261271718002664,0.6185876489566757,0.6225582181614151,0.6257520332447176,0.6287421699729359
DOCKSTRING-58,row_centered_residual,14,3751,3750,0.9891574838536414,0.01084251614635856,0.04234724742891712,0.8342541436464088,17.44856836188131,18.166239466162644,-0.0017761078878410807,-0.0029016738128548316,0.1599938090618168,0.15479193885759424
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,14,3751,3750,0.9750464919022835,0.02495350809771646,0.06957047791893527,0.8241758241758241,27.47889912020071,28.702005337303127,-0.011947343517675,-0.01242616684616907,0.11082666320445954,0.10668594709248537
DOCKSTRING-58,raw,15,3751,3750,0.9955729787381093,0.004427021261890651,0.0030248033877797943,0.8241758241758241,2.289156495334167,2.239147582512614,0.6095441110866652,0.6183133427197046,0.6166079967124853,0.6256104047436715
DOCKSTRING-58,row_centered_residual,15,3751,3750,0.9905570032798124,0.009442996720187558,0.03508771929824561,0.8142076502732241,17.956144094841147,17.665305133343953,-0.0018032241263368622,-0.001601783832549915,0.15497152725630886,0.15882567071077983
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,15,3751,3750,0.9763488486048545,0.02365115139514551,0.0647307924984876,0.8142076502732241,28.825830501309685,28.5374246975831,-0.012091776174855014,-0.012228855478713848,0.10576537981401637,0.10704504112833009
DOCKSTRING-58,raw,16,3751,3750,0.9965494307671451,0.0034505692328549165,0.003629764065335753,0.8547486033519553,2.2851568112620106,2.228569530558524,0.6110206377161682,0.6219861699238469,0.6182622059763271,0.6282386227376269
DOCKSTRING-58,row_centered_residual,16,3751,3750,0.990481153601213,0.009518846398786973,0.03871748336358137,0.8241758241758241,17.83351226576552,17.853109285636496,-0.0018623181951013504,-0.002511221649352868,0.1564583656057432,0.15759492969553143
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,16,3751,3750,0.9764850400782751,0.02351495992172492,0.07441016333938294,0.8043478260869565,28.83159367924322,27.91946674971972,-0.012274246305659623,-0.012167168737589764,0.10643708824915238,0.10915873533402931
DOCKSTRING-58,raw,17,3751,3750,0.9970010802807249,0.0029989197192751282,0.0012099213551119178,0.8241758241758241,2.2125371368906857,2.2382604934710897,0.6230604240385827,0.6201138514472426,0.6298323330046768,0.6266499119043447
DOCKSTRING-58,row_centered_residual,17,3751,3750,0.9908286423158335,0.009171357684166548,0.039927404718693285,0.8757062146892656,18.060272050840165,17.704942095976037,-0.001879021681268383,-0.0024282125036943357,0.1552991748184688,0.15839206790189703
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,17,3751,3750,0.9800732301560554,0.01992676984394459,0.0647307924984876,0.7754010695187166,28.816018535044698,27.844433550547627,-0.012172088423493339,-0.012114545053321126,0.106260507443291,0.10964232037681255
DOCKSTRING-58,raw,18,3751,3750,0.9968725909411185,0.003127409058881536,0.0024198427102238356,0.8241758241758241,2.244065832455802,2.24412000593222,0.6171638309263948,0.6182895089422539,0.6245915302070165,0.6245777941131626
DOCKSTRING-58,row_centered_residual,18,3751,3750,0.9906432464553008,0.009356753544699226,0.03871748336358137,0.8863636363636364,17.854109101369687,17.79999597108087,-0.0019479523828770432,-0.00237274263806269,0.15706723092513492,0.15726183328869242
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,18,3751,3750,0.9789735572701153,0.021026442729884742,0.056866303690260134,0.7754010695187166,28.083367626997003,28.314509260470604,-0.012077127681581364,-0.012276223236005034,0.1086001648522259,0.10818163848733868
DOCKSTRING-58,raw,19,3751,3750,0.9959094549157655,0.004090545084234454,0.006049606775559589,0.8142076502732241,2.262468804000507,2.19462806974667,0.614222400414966,0.6271164313167771,0.6212237933110448,0.6337200815789149
DOCKSTRING-58,row_centered_residual,19,3751,3750,0.9890253201259477,0.010974679874052318,0.044162129461584994,0.8142076502732241,17.71177305841633,17.814428316376578,-0.0019455544307148164,-0.001974500604408942,0.1583336632417914,0.1570713880146358
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,19,3751,3750,0.9758548865065474,0.024145113493452608,0.06896551724137931,0.7754010695187166,28.011872870325053,28.58932354192319,-0.012236239872735779,-0.012091850100086636,0.10873043796137269,0.10735889642791974
DOCKSTRING-58,raw,20,3751,3750,0.9957072546411678,0.004292745358832173,0.004234724742891712,0.8342541436464088,2.280189484506701,2.267090070556746,0.6137228948823046,0.6132193383323278,0.6197868076636952,0.6212425475512944
DOCKSTRING-58,row_centered_residual,20,3751,3750,0.9903438223501427,0.009656177649857267,0.03750756200846945,0.8342541436464088,17.69742871609986,17.745082506925165,-0.0029640875950747887,-0.0016666330772112695,0.15716284814610484,0.1579658741114906
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,20,3751,3750,0.9750527009008085,0.024947299099191467,0.07683000604960677,0.7754010695187166,27.812372979324774,27.989038110121214,-0.01237731480187845,-0.012019884081173266,0.10968719376278051,0.109172969199041
DOCKSTRING-58,raw,21,3751,3750,0.995970747853707,0.004029252146293016,0.0030248033877797943,0.8444444444444444,2.2489792423997437,2.2608843775545338,0.6179020074554912,0.616245842048194,0.6239017944317352,0.6219452033302418
DOCKSTRING-58,row_centered_residual,21,3751,3750,0.9891716341001726,0.010828365899827386,0.04476709013914096,0.8342541436464088,17.57829062384063,18.043538275047705,-0.002107616590905787,-0.002411062566713712,0.1582971340201444,0.15620684990371297
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,21,3751,3750,0.9739525152477674,0.02604748475223262,0.07622504537205081,0.7945945945945946,28.14788597408289,28.432434941006488,-0.012209323034555271,-0.012335113093466063,0.10851114408805246,0.10798969470455354
DOCKSTRING-58,raw,22,3751,3750,0.9959492753992448,0.004050724600755173,0.004234724742891712,0.8342541436464088,2.2857159379838228,2.229201820179025,0.6110293458232985,0.6201228377029752,0.6184542360674009,0.6276991820659301
DOCKSTRING-58,row_centered_residual,22,3751,3750,0.9901982947959277,0.009801705204072308,0.03690260133091349,0.8651685393258427,17.854756485083396,17.632610711864338,-0.0022683331252796955,-0.0022146031788247067,0.15772657911536608,0.15767144815875525
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,22,3751,3750,0.9743335729381525,0.02566642706184752,0.0750151240169389,0.7849462365591398,28.385106649477013,28.08896069596742,-0.01226956386280199,-0.012285537289568122,0.10779805416143724,0.10854757370960187
DOCKSTRING-58,raw,23,3751,3750,0.9957321490854033,0.004267850914596694,0.0018148820326678765,0.8142076502732241,2.254098369346813,2.248259707398339,0.6168858752395185,0.6169735218912309,0.6231334187903843,0.6238435323020998
DOCKSTRING-58,row_centered_residual,23,3751,3750,0.9889969904078173,0.0110030095921827,0.04900181488203267,0.8342541436464088,17.658677043004698,17.807583500336396,-0.0028550329854327523,-0.0019586149031398476,0.15814149102811859,0.15655941152238834
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,23,3751,3750,0.978075425766332,0.021924574233668004,0.06896551724137931,0.8241758241758241,28.073718715989415,28.840955085915386,-0.012273491457288175,-0.011946126294213018,0.1092043706942244,0.10601694646235726
DOCKSTRING-58,raw,24,3751,3750,0.9969166384321514,0.003083361567848608,0.0012099213551119178,0.8241758241758241,2.2644689314334703,2.274550674205606,0.6141135056032058,0.6135230609017792,0.6215251891339231,0.6197560858426133
DOCKSTRING-58,row_centered_residual,24,3751,3750,0.9908495674644778,0.009150432535522168,0.04295220810647308,0.8757062146892656,17.719945244929157,17.842242799213448,-0.0018417604588799176,-0.0023422064652455304,0.15735738600053956,0.15710622900376497
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,24,3751,3750,0.9790694473748478,0.0209305526251522,0.06896551724137931,0.8342541436464088,28.504970930653528,28.37774405853269,-0.012169952724379207,-0.01218334743450512,0.10687015685944377,0.1074281952061414
DOCKSTRING-58,raw,25,3751,3750,0.9967908112305517,0.0032091887694483123,0.0030248033877797943,0.8863636363636364,2.2676963421213494,2.2322307756172735,0.6137544136111577,0.6202100057279852,0.6204718861697067,0.6264778028969415
DOCKSTRING-58,row_centered_residual,25,3751,3750,0.9903052160353952,0.00969478396460477,0.034482758620689655,0.8757062146892656,17.920341883812743,17.782442976422413,-0.0025701160929240056,-0.002070320339826594,0.15661879311295474,0.15744153036527014
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,25,3751,3750,0.9789153993849163,0.02108460061508366,0.060496067755595885,0.8142076502732241,28.11202886866697,28.40836651180784,-0.012291101281164965,-0.012255615010744176,0.10909063720018529,0.10754513815892434
DOCKSTRING-58,raw,26,3751,3750,0.9965561100235814,0.003443889976418646,0.004234724742891712,0.8142076502732241,2.2576286072965006,2.246015905939717,0.6148599781092337,0.6188650056640647,0.6226191053554351,0.6248258541618515
DOCKSTRING-58,row_centered_residual,26,3751,3750,0.9904044803070625,0.009595519692937482,0.0411373260738052,0.8547486033519553,17.839166144678284,17.787287100512202,-0.0022696812150551915,-0.0024756740760897692,0.15741343114230624,0.15737766873217068
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,26,3751,3750,0.9795642915388416,0.020435708461158386,0.07562008469449485,0.7945945945945946,28.521295848667755,27.969383160985245,-0.012287863553656327,-0.01213016757867495,0.10701257904516724,0.10973826980402034
DOCKSTRING-58,raw,27,3751,3750,0.9961128321635538,0.0038871678364461593,0.003629764065335753,0.8241758241758241,2.232050106114603,2.239549857256139,0.6209697366726507,0.618155121748498,0.6268462892653451,0.6252766007704122
DOCKSTRING-58,row_centered_residual,27,3751,3750,0.9894876208483792,0.010512379151620843,0.038112522686025406,0.8444444444444444,17.969201282656453,17.81913295426913,-0.0024946944972768217,-0.0021279895083439132,0.1556881752702405,0.15725606330214342
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,27,3751,3750,0.9801374402871419,0.019862559712858108,0.06715063520871144,0.8241758241758241,28.340497493781037,28.22520503148574,-0.012252379413119205,-0.012096595796526423,0.10795488419945154,0.10815655695090867
DOCKSTRING-58,raw,28,3751,3750,0.9953780501917798,0.0046219498082201715,0.004234724742891712,0.8342541436464088,2.224166542176381,2.241096628636092,0.6207586662764304,0.619594004138885,0.6281462447783707,0.625502986065652
DOCKSTRING-58,row_centered_residual,28,3751,3750,0.9898330239558786,0.010166976044121423,0.039927404718693285,0.8651685393258427,17.699814117322063,17.96346063887009,-0.0016037538073243476,-0.0023321701084889927,0.15840653331427781,0.1554184340861577
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,28,3751,3750,0.9768240641504906,0.023175935849509388,0.07441016333938294,0.8241758241758241,27.994033261360567,28.44807530524584,-0.012148454036193542,-0.012181665810533404,0.10934384109931428,0.1067905854499148
DOCKSTRING-58,raw,29,3751,3750,0.9965242626700007,0.0034757373299992844,0.003629764065335753,0.8651685393258427,2.249089235797877,2.2237265744697234,0.6185039823628061,0.6222943691372316,0.6243812924235492,0.6287899436217881
DOCKSTRING-58,row_centered_residual,29,3751,3750,0.991329961160788,0.008670038839212024,0.039927404718693285,0.8863636363636364,18.16377591632964,17.759764537714698,-0.0024367000167581543,-0.0018536703873412133,0.15467655076412024,0.1580968751200746
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,29,3751,3750,0.9806093773115201,0.019390622688479908,0.062310949788263764,0.8043478260869565,28.32753681575424,28.057326035452935,-0.012128138246538004,-0.012253052772016947,0.10809188593481439,0.10871308085536123
DOCKSTRING-58,raw,30,3751,3750,0.9962961397601411,0.0037038602398589138,0.0030248033877797943,0.8651685393258427,2.2452344667495168,2.261269539278493,0.6179601837057156,0.6146004096260056,0.6250521359389631,0.621305871949691
DOCKSTRING-58,row_centered_residual,30,3751,3750,0.9911605487555936,0.008839451244406438,0.041742286751361164,0.8547486033519553,17.86253936383179,17.682856810827555,-0.001987150427466716,-0.002241132737283529,0.1568492819115841,0.158639158053084
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,30,3751,3750,0.9792971319086885,0.0207028680913115,0.06654567453115548,0.7849462365591398,28.239802885091382,28.314217331237177,-0.012064886148168122,-0.012177247494920659,0.10750013894786914,0.10819888661889834
DOCKSTRING-58,raw,31,3751,3750,0.9963934060998911,0.0036065939001088676,0.0024198427102238356,0.8651685393258427,2.3038631073321754,2.2863214220846806,0.6085434442378275,0.6089634116270313,0.6157785343433906,0.6170357278830738
DOCKSTRING-58,row_centered_residual,31,3751,3750,0.9907773735761951,0.009222626423804892,0.04053236539624924,0.8547486033519553,17.788947068410657,17.50680954174371,-0.0020407023525317756,-0.0020338663095296416,0.15747136803007025,0.158484047693563
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,31,3751,3750,0.976088328378772,0.02391167162122798,0.06654567453115548,0.7849462365591398,28.161188180648953,28.956951427951658,-0.012223691281573967,-0.012248135150189538,0.1084865137935182,0.10548519739091029
DOCKSTRING-58,raw,32,3751,3750,0.9963351100598258,0.0036648899401742208,0.0030248033877797943,0.8444444444444444,2.2091581051243354,2.2430295887907654,0.6248553509313786,0.6190885646193652,0.6308765647035985,0.6257153342826749
DOCKSTRING-58,row_centered_residual,32,3751,3750,0.9915928884697388,0.008407111530261191,0.03871748336358137,0.8444444444444444,17.880566675211085,18.00467677114134,-0.0026298934300912798,-0.002333308521570403,0.15701574758147857,0.15568730765349525
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,32,3751,3750,0.9784751981274956,0.021524801872504384,0.07441016333938294,0.7849462365591398,28.284808929863857,28.33953652172794,-0.01226009310009463,-0.012117054974793805,0.10851635421986777,0.10765692038955697
DOCKSTRING-58,raw,33,3751,3750,0.9956614509892341,0.004338549010765913,0.006049606775559589,0.8241758241758241,2.2729134482557796,2.255544642427605,0.611930001511896,0.6166949594002726,0.619656754097472,0.6234069402579672
DOCKSTRING-58,row_centered_residual,33,3751,3750,0.9889798246656394,0.011020175334360616,0.04295220810647308,0.8547486033519553,17.979314094373844,17.74241643226601,-0.002101222505257901,-0.002475204262857768,0.1562034954494917,0.1577550026153936
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,33,3751,3750,0.9763802363278211,0.023619763672178884,0.0750151240169389,0.8142076502732241,28.5243126997852,28.106579044556597,-0.012138545883288736,-0.012270752353700131,0.10726817419892332,0.10888291664546952
DOCKSTRING-58,raw,34,3751,3750,0.9957893930230229,0.0042106069769770604,0.003629764065335753,0.8444444444444444,2.287568093062236,2.2200112430257195,0.6119327119877838,0.6218576006672616,0.6187022431635283,0.6285952761445631
DOCKSTRING-58,row_centered_residual,34,3751,3750,0.9882990771876605,0.011700922812339476,0.041742286751361164,0.8142076502732241,17.785802380390756,17.62142881481443,-0.0024380463210676735,-0.0019562185964127235,0.1570759335960624,0.15923734394444738
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,34,3751,3750,0.9749973459653075,0.025002654034692484,0.07320024198427103,0.7945945945945946,28.335563844919623,27.841648923183133,-0.01247928396655425,-0.011980675527761374,0.10793650217085211,0.11002081575772245
DOCKSTRING-58,raw,35,3751,3750,0.9953594922736385,0.004640507726361487,0.0030248033877797943,0.8444444444444444,2.279766032687639,2.2393899182890102,0.612190949513491,0.6209283779180104,0.6191312540374626,0.6266910355373715
DOCKSTRING-58,row_centered_residual,35,3751,3750,0.9901973622505779,0.009802637749422138,0.044162129461584994,0.8241758241758241,17.535006610037108,17.92632790983609,-0.0018292023218220367,-0.002235322718258318,0.15940195054330336,0.1566465744708177
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,35,3751,3750,0.9784615606480656,0.021538439351934446,0.06836055656382335,0.7849462365591398,28.220576217264927,27.98536476082602,-0.012197289393443505,-0.012044020521325121,0.10830963148318515,0.10910151498762385
DOCKSTRING-58,raw,36,3751,3750,0.9958586059543759,0.0041413940456240805,0.003629764065335753,0.8142076502732241,2.2206681775564703,2.221028070005014,0.6234752615808742,0.621552117754325,0.6294179477589612,0.627970156374563
DOCKSTRING-58,row_centered_residual,36,3751,3750,0.9901682328283158,0.009831767171684214,0.04053236539624924,0.8757062146892656,17.8807492550493,17.56735615891714,-0.002408557521070235,-0.002029057137762348,0.15681759681418161,0.15904726290416468
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,36,3751,3750,0.9783105494083754,0.021689450591624637,0.0677555958862674,0.8142076502732241,28.210283753561285,28.575125130669573,-0.012191075719617125,-0.012246106252894072,0.107726459266939,0.10699342938718265
DOCKSTRING-58,raw,37,3751,3750,0.9973150690970141,0.002684930902985938,0.006049606775559589,0.8651685393258427,2.176668705972871,2.2246497713463733,0.630997445659269,0.6206407158791136,0.6362702821552109,0.6280167772333628
DOCKSTRING-58,row_centered_residual,37,3751,3750,0.9911114320436855,0.008888567956314541,0.038112522686025406,0.8651685393258427,18.085535260019775,17.367992019901795,-0.002585490145465012,-0.001530622419210967,0.1561259775230238,0.16014153775792295
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,37,3751,3750,0.9784335603761555,0.021566439623844524,0.06352087114337568,0.7945945945945946,28.240813078849595,27.812882068879272,-0.012040086060196024,-0.012057691748917545,0.10839544791914872,0.10999471181269817
DOCKSTRING-58,raw,38,3751,3750,0.9960864233294343,0.003913576670565688,0.003629764065335753,0.8444444444444444,2.270058105655161,2.22125781510813,0.6135713460205832,0.6217306984203274,0.6204262098546581,0.6285942445784872
DOCKSTRING-58,row_centered_residual,38,3751,3750,0.9913090652372115,0.008690934762788483,0.038112522686025406,0.8444444444444444,18.09838938657369,17.743563788915303,-0.001975942938430636,-0.002050417672688,0.15569980460694813,0.1574903057877822
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,38,3751,3750,0.9785524824912484,0.021447517508751623,0.06110102843315184,0.7945945945945946,28.4950737413738,28.261870664137938,-0.012137671631443886,-0.012110303155635006,0.10730386532549002,0.10822425082233982
DOCKSTRING-58,raw,39,3751,3750,0.9964823273543325,0.003517672645667491,0.004234724742891712,0.8241758241758241,2.265452291876617,2.2491710223441603,0.6151058761577847,0.6174411124195202,0.6215966202154073,0.6241075787386117
DOCKSTRING-58,row_centered_residual,39,3751,3750,0.989292880936579,0.010707119063421033,0.0411373260738052,0.8241758241758241,18.237069135697006,18.023015700164553,-0.002664160703735242,-0.002189595205664818,0.15492024433700372,0.1558500552743636
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,39,3751,3750,0.977501586243699,0.022498413756301017,0.05807622504537205,0.7849462365591398,28.454706451203784,27.925671085215424,-0.01235037533920081,-0.012066239425884265,0.10807443226438992,0.10909765466191997
DOCKSTRING-58,raw,40,3751,3750,0.9964156330924709,0.0035843669075290574,0.006049606775559589,0.8142076502732241,2.2228985070434235,2.2318422472509303,0.6230851797671877,0.6186906998257308,0.6289899455478384,0.6263403897902141
DOCKSTRING-58,row_centered_residual,40,3751,3750,0.990878659691199,0.009121340308800963,0.03871748336358137,0.8863636363636364,17.952344025387205,17.484511532137148,-0.002181833165774603,-0.001983495164674914,0.1574966207846865,0.1591841845185446
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,40,3751,3750,0.9773863810258828,0.022613618974117178,0.07078039927404718,0.7945945945945946,27.97441278724047,28.414843585789093,-0.012174065722654538,-0.012411567763056179,0.10971650650028175,0.10809632246351371
DOCKSTRING-58,raw,41,3751,3750,0.9963936080185424,0.003606391981457624,0.0018148820326678765,0.7945945945945946,2.220698853681374,2.2392645096848747,0.622682102339348,0.6206411013550477,0.6292063795233941,0.6259425168968409
DOCKSTRING-58,row_centered_residual,41,3751,3750,0.990621139019817,0.009378860980183035,0.03932244404113733,0.8342541436464088,17.843560174675332,17.939382396611546,-0.002067573953711079,-0.0027934482854027453,0.15714853642039703,0.15675816935587047
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,41,3751,3750,0.9766331952317803,0.02336680476821973,0.06836055656382335,0.8142076502732241,28.555538729523548,27.649944848956867,-0.01212236016423033,-0.012350035019581426,0.10713305883889433,0.11047754272701564
DOCKSTRING-58,raw,42,3751,3750,0.995845675190225,0.004154324809774956,0.0024198427102238356,0.8142076502732241,2.2699422779476097,2.2581705098784552,0.6147187676254536,0.615664464885164,0.6210994074472768,0.6228327731691973
DOCKSTRING-58,row_centered_residual,42,3751,3750,0.9906844856829872,0.00931551431701283,0.04053236539624924,0.7945945945945946,17.743163251953515,17.86537876319112,-0.002490195104846818,-0.001765196318497527,0.15773801752738922,0.15670734158470181
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,42,3751,3750,0.9775512662023709,0.022448733797629128,0.07138535995160314,0.7849462365591398,27.959487229191836,28.699515538066393,-0.012208775554288252,-0.01216608579249067,0.10951891140113568,0.10674097004772146
DOCKSTRING-58,raw,43,3751,3750,0.9955514265789166,0.004448573421083402,0.006049606775559589,0.8241758241758241,2.2342329963199834,2.249137444307675,0.6205823051301615,0.6165069894244404,0.6265989712887384,0.6237459646692677
DOCKSTRING-58,row_centered_residual,43,3751,3750,0.9897542039476467,0.010245796052353318,0.03508771929824561,0.8651685393258427,17.552596038147392,18.146728118337254,-0.0014366936370496571,-0.002645862171450739,0.15838710757300267,0.15556210058693232
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,43,3751,3750,0.978354639408598,0.021645360591401985,0.06654567453115548,0.8241758241758241,28.29958451454113,28.258960657110066,-0.01198109944892131,-0.012418748783627758,0.10780670215644049,0.10876853319487413
DOCKSTRING-58,raw,44,3751,3750,0.9959387092087727,0.004061290791227301,0.0012099213551119178,0.7849462365591398,2.2111654551291586,2.2681090552207888,0.6243354221823026,0.6146280403597429,0.6301460667946529,0.6215594948180576
DOCKSTRING-58,row_centered_residual,44,3751,3750,0.990010701741651,0.009989298258349044,0.04234724742891712,0.8342541436464088,17.976103371076363,17.774139989015506,-0.0022892210439992133,-0.002545948020946319,0.15624059195074502,0.15748898689889682
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,44,3751,3750,0.9763743461482192,0.023625653851780837,0.07562008469449485,0.7945945945945946,28.575492371638088,27.934127883730728,-0.012156438791482949,-0.012284223122709752,0.10692579174476212,0.10969104981231526
DOCKSTRING-58,raw,45,3751,3750,0.9959065483499178,0.004093451650082236,0.006654567453115548,0.8043478260869565,2.265584674427275,2.2153385239682093,0.6133152252244506,0.6248188460808654,0.6208615107215943,0.6302867789679101
DOCKSTRING-58,row_centered_residual,45,3751,3750,0.9898732163947679,0.010126783605232115,0.04053236539624924,0.8757062146892656,17.690333977871546,17.745681912998577,-0.0020005278174224685,-0.0026611531913305272,0.15791117650099576,0.15710210415002926
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,45,3751,3750,0.977314282783277,0.022685717216722967,0.060496067755595885,0.7473684210526316,28.26323870440639,28.21415521815358,-0.012190612489734758,-0.012288473323734431,0.10819273772962516,0.10814148292831757
DOCKSTRING-58,raw,46,3751,3750,0.9970727853133257,0.00292721468667434,0.0024198427102238356,0.8757062146892656,2.1916177902390133,2.2446808569995267,0.6281224333202651,0.618105935495215,0.6344051344343945,0.6244031091319279
DOCKSTRING-58,row_centered_residual,46,3751,3750,0.9909176406181811,0.009082359381818894,0.03750756200846945,0.8444444444444444,18.019685595749056,17.785645436008462,-0.002294334896972293,-0.002146648710559466,0.15632479027800603,0.15681524325844937
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,46,3751,3750,0.9812678101217154,0.018732189878284622,0.056261343012704176,0.8444444444444444,27.858491725314533,28.421716871064834,-0.011999830240563596,-0.012305042251722945,0.10965579592833276,0.10755973221544936
DOCKSTRING-58,raw,47,3751,3750,0.9954168849934222,0.00458311500657782,0.003629764065335753,0.8444444444444444,2.195512657409925,2.3044137625959875,0.6260669968375852,0.6104322446278777,0.6330704736641002,0.6162911710923047
DOCKSTRING-58,row_centered_residual,47,3751,3750,0.9888564603402198,0.01114353965978021,0.04234724742891712,0.8651685393258427,17.71038783365564,17.885180907619862,-0.0021800659740302234,-0.002679365454473086,0.15731652425442502,0.15737768674974548
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,47,3751,3750,0.9767934601907097,0.023206539809290327,0.06957047791893527,0.8241758241758241,28.595625377505048,27.440253383526528,-0.012416814608645233,-0.01209192796177219,0.10657574072176677,0.11175477115008818
DOCKSTRING-58,raw,48,3751,3750,0.9970873500244568,0.002912649975543191,0.0030248033877797943,0.8757062146892656,2.2340219692842154,2.253164955605301,0.6200627346154536,0.6171900523309163,0.626561318066699,0.6234595784292754
