support_kind,surface,support_a,support_b,edge_rank_spearman
random,residual,34,48,0.984911668350632
random,residual,34,49,0.982173584047379
random,residual,35,36,0.972661146758694
random,residual,35,37,0.981622468037459
random,residual,35,38,0.977234534853714
random,residual,35,39,0.977808395333885
random,residual,35,40,0.972085536703889
random,residual,35,41,0.97864644158389
random,residual,35,42,0.982168335323474
random,residual,35,43,0.979487986983165
random,residual,35,44,0.98256024004164
random,residual,35,45,0.983473518000936
random,residual,35,46,0.979313029519698
random,residual,35,47,0.979745174454461
random,residual,35,48,0.976211033692434
random,residual,35,49,0.976711412037948
random,residual,36,37,0.979951624261352
random,residual,36,38,0.975024822090129
random,residual,36,39,0.978522221784829
random,residual,36,40,0.980910391161149
random,residual,36,41,0.978298276231591
random,residual,36,42,0.97969618636469
random,residual,36,43,0.980282293867304
random,residual,36,44,0.978258036014994
random,residual,36,45,0.980257799822418
random,residual,36,46,0.97796410747637
random,residual,36,47,0.979514230602685
random,residual,36,48,0.98245526556356
random,residual,36,49,0.978027092163218
random,residual,37,38,0.981580478246226
random,residual,37,39,0.981186823953426
random,residual,37,40,0.981276052259795
random,residual,37,41,0.982240067883496
random,residual,37,42,0.984365801064616
random,residual,37,43,0.983574993329747
random,residual,37,44,0.979846649783272
random,residual,37,45,0.983979145070355
random,residual,37,46,0.980425758987346
random,residual,37,47,0.984311564250942
random,residual,37,48,0.981790427202387
random,residual,37,49,0.98169420059748
random,residual,38,39,0.984761204932051
random,residual,38,40,0.971655141343761
random,residual,38,41,0.983037873916904
random,residual,38,42,0.978852891390781
random,residual,38,43,0.979505482729512
random,residual,38,44,0.982154338726397
random,residual,38,45,0.982100101912723
random,residual,38,46,0.9831638432906
random,residual,38,47,0.978231792395474
random,residual,38,48,0.97977491722325
random,residual,38,49,0.973191267872998
random,residual,39,40,0.975931101750887
random,residual,39,41,0.983989642518163
random,residual,39,42,0.9825077528026
random,residual,39,43,0.983151596268157
random,residual,39,44,0.979402257826066
random,residual,39,45,0.983996640816701
random,residual,39,46,0.982596981108968
random,residual,39,47,0.98424333084019
random,residual,39,48,0.98274394537828
random,residual,39,49,0.980266547695592
random,residual,40,41,0.976303761148071
random,residual,40,42,0.980964627974824
random,residual,40,43,0.974179777541585
random,residual,40,44,0.978789906703933
random,residual,40,45,0.978901879480551
random,residual,40,46,0.977936114282215
random,residual,40,47,0.9806706994362
random,residual,40,48,0.979400508251431
random,residual,40,49,0.977740161923133
random,residual,41,42,0.977794398736807
random,residual,41,43,0.978018344290045
random,residual,41,44,0.980441505159058
random,residual,41,45,0.980182568113128
random,residual,41,46,0.98059196857764
random,residual,41,47,0.977944862155389
random,residual,41,48,0.981246309491005
random,residual,41,49,0.979638450401746
random,residual,42,43,0.986792461082899
random,residual,42,44,0.978714674994642
random,residual,42,45,0.984507516610024
random,residual,42,46,0.983107856902291
random,residual,42,47,0.984047378481107
random,residual,42,48,0.986634999365779
random,residual,42,49,0.980214060456552
random,residual,43,44,0.977495221474279
random,residual,43,45,0.984376298512424
random,residual,43,46,0.980707440503528
random,residual,43,47,0.983961649324008
random,residual,43,48,0.983141098820349
random,residual,43,49,0.979162566101117
random,residual,44,45,0.981636464634536
random,residual,44,46,0.983707961001982
random,residual,44,47,0.977629938721148
random,residual,44,48,0.978184553880338
random,residual,44,49,0.979993614052584
random,residual,45,46,0.980107336403837
random,residual,45,47,0.986722478097513
random,residual,45,48,0.983515507792168
random,residual,45,49,0.980306787912189
random,residual,46,47,0.980270046844861
random,residual,46,48,0.980576222405928
random,residual,46,49,0.976699165015506
random,residual,47,48,0.983702712278077
random,residual,47,49,0.98082466200405
random,residual,48,49,0.977967606625639
random,raw,0,1,0.991325608961321
random,raw,0,2,0.991339605558399
random,raw,0,3,0.984131358063571
random,raw,0,4,0.992084924352767
random,raw,0,5,0.990463068666431
random,raw,0,6,0.990673017622591
random,raw,0,7,0.985259833702931
random,raw,0,8,0.989460562400766
random,raw,0,9,0.991295866192532
random,raw,0,10,0.989299601534377
random,raw,0,11,0.987464297742611
random,raw,0,12,0.990193634172692
random,raw,0,13,0.990737751884073
random,raw,0,14,0.990141146933652
random,raw,0,15,0.987397813906494
random,raw,0,16,0.989182380033854
random,raw,0,17,0.990856722959231
random,raw,0,18,0.988430062940948
random,raw,0,19,0.9877109877661
random,raw,0,20,0.9882358601565
random,raw,0,21,0.988687250412244
random,raw,0,22,0.991309862789609
random,raw,0,23,0.990779741675305
random,raw,0,24,0.992667532706111
random,raw,0,25,0.987406561779667
random,raw,0,26,0.98594916610899
random,raw,0,27,0.986573764253566
random,raw,0,28,0.986846697896574
random,raw,0,29,0.989812226902334
random,raw,0,30,0.988986427674772
random,raw,0,31,0.990459569517161
random,raw,0,32,0.990587288465492
random,raw,0,33,0.988802722338132
random,raw,0,34,0.989488555594921
random,raw,0,35,0.989920700529684
random,raw,0,36,0.988811470211305
random,raw,0,37,0.989201625354836
random,raw,0,38,0.990055417776553
random,raw,0,39,0.990986191482196
random,raw,0,40,0.986596508723817
random,raw,0,41,0.992244135644521
random,raw,0,42,0.989422071758804
random,raw,0,43,0.991189142139817
random,raw,0,44,0.988617267426857
random,raw,0,45,0.991344854282303
random,raw,0,46,0.985480280106899
random,raw,0,47,0.991986948173226
random,raw,0,48,0.986748721717033
random,raw,0,49,0.987383817309417
random,raw,1,2,0.991073670213929
random,raw,1,3,0.984175097429438
random,raw,1,4,0.992088423502036
random,raw,1,5,0.992599299295359
random,raw,1,6,0.991031680422697
random,raw,1,7,0.989192877481662
random,raw,1,8,0.988961933629886
random,raw,1,9,0.991014184676351
random,raw,1,10,0.990851474235327
random,raw,1,11,0.989672260931561
random,raw,1,12,0.989904954357972
random,raw,1,13,0.992235387771348
random,raw,1,14,0.991735009425833
random,raw,1,15,0.991593293880425
random,raw,1,16,0.990921457220713
random,raw,1,17,0.990585538890857
random,raw,1,18,0.991929212210281
random,raw,1,19,0.988249856753577
random,raw,1,20,0.987091638345427
random,raw,1,21,0.990914458922175
random,raw,1,22,0.9896792592301
random,raw,1,23,0.994042698368959
random,raw,1,24,0.990671268047956
random,raw,1,25,0.991493568126249
random,raw,1,26,0.989516548789076
random,raw,1,27,0.988323338888233
random,raw,1,28,0.988594522956606
random,raw,1,29,0.987677745848041
random,raw,1,30,0.991626535798484
random,raw,1,31,0.990828729765076
random,raw,1,32,0.989497303468094
random,raw,1,33,0.989278606638761
random,raw,1,34,0.989339841750974
random,raw,1,35,0.991427084290132
random,raw,1,36,0.98933459302707
random,raw,1,37,0.988827216383017
random,raw,1,38,0.990426327599103
random,raw,1,39,0.990001180962878
random,raw,1,40,0.984864429835496
random,raw,1,41,0.990568043144511
random,raw,1,42,0.992861735490559
random,raw,1,43,0.990312605247849
random,raw,1,44,0.990048419478015
random,raw,1,45,0.992007943068842
random,raw,1,46,0.99038783695714
random,raw,1,47,0.988533287844393
random,raw,1,48,0.98521434476243
random,raw,1,49,0.985448787763475
random,raw,2,3,0.986075135482686
random,raw,2,4,0.98983672094722
random,raw,2,5,0.992956212520831
random,raw,2,6,0.990902211899732
random,raw,2,7,0.989142139817257
random,raw,2,8,0.99120138916226
random,raw,2,9,0.990428077173737
random,raw,2,10,0.990300358225407
random,raw,2,11,0.991301114916436
random,raw,2,12,0.989415073460265
random,raw,2,13,0.990783240824575
random,raw,2,14,0.991986948173226
random,raw,2,15,0.989325845153897
random,raw,2,16,0.989257611743145
random,raw,2,17,0.991176895117375
random,raw,2,18,0.990636276555263
random,raw,2,19,0.989887458611625
random,raw,2,20,0.988676752964436
random,raw,2,21,0.993125921260394
random,raw,2,22,0.990716756988457
random,raw,2,23,0.992389350339199
random,raw,2,24,0.991644031544831
random,raw,2,25,0.98789119395347
random,raw,2,26,0.990302107800041
random,raw,2,27,0.986960420247827
random,raw,2,28,0.987569272220691
random,raw,2,29,0.989681008804734
random,raw,2,30,0.989318846855358
random,raw,2,31,0.991196140438356
random,raw,2,32,0.991171646393471
random,raw,2,33,0.990615281659647
random,raw,2,34,0.990564543995241
random,raw,2,35,0.990300358225407
random,raw,2,36,0.992468081197759
random,raw,2,37,0.989017920018196
random,raw,2,38,0.9895480411325
random,raw,2,39,0.992181150957673
random,raw,2,40,0.98870824530786
random,raw,2,41,0.991853980500991
random,raw,2,42,0.98996793904482
random,raw,2,43,0.99038433780787
random,raw,2,44,0.990928455519252
random,raw,2,45,0.992917721878868
random,raw,2,46,0.988741487225918
random,raw,2,47,0.990359843762985
random,raw,2,48,0.987483543063593
random,raw,2,49,0.989331093877801
random,raw,3,4,0.978550214978983
random,raw,3,5,0.987572771369961
random,raw,3,6,0.98056572495812
random,raw,3,7,0.979841401059368
random,raw,3,8,0.984783949402302
random,raw,3,9,0.981911147852178
random,raw,3,10,0.983092110730579
random,raw,3,11,0.982432521093309
random,raw,3,12,0.984979901761384
random,raw,3,13,0.979697935939325
random,raw,3,14,0.980604215600082
random,raw,3,15,0.985620246077672
random,raw,3,16,0.983597737799998
random,raw,3,17,0.987931434170068
random,raw,3,18,0.983608235247806
random,raw,3,19,0.983536502687784
random,raw,3,20,0.986089132079763
random,raw,3,21,0.983699213128808
random,raw,3,22,0.980681196884008
random,raw,3,23,0.980427508561981
random,raw,3,24,0.985102371985811
random,raw,3,25,0.979815157439848
random,raw,3,26,0.989551540281769
random,raw,3,27,0.982259313204477
random,raw,3,28,0.986229098050536
random,raw,3,29,0.982829674535379
random,raw,3,30,0.978893131607378
random,raw,3,31,0.985704225660137
random,raw,3,32,0.985522269898131
random,raw,3,33,0.985571257987902
random,raw,3,34,0.98949205474419
random,raw,3,35,0.98300638157348
random,raw,3,36,0.983842678248851
random,raw,3,37,0.980121333000914
random,raw,3,38,0.98155948335061
random,raw,3,39,0.987403062630398
random,raw,3,40,0.982177083196648
random,raw,3,41,0.983394787142376
random,raw,3,42,0.982764940273896
random,raw,3,43,0.981926894023891
random,raw,3,44,0.987343577092819
random,raw,3,45,0.986348069125694
random,raw,3,46,0.983305558836008
random,raw,3,47,0.981499997813032
random,raw,3,48,0.983545250560958
random,raw,3,49,0.984250329138728
random,raw,4,5,0.990552296972799
random,raw,4,6,0.994131926675327
random,raw,4,7,0.989227868974356
random,raw,4,8,0.989199875780201
random,raw,4,9,0.992473329921663
random,raw,4,10,0.990515555905471
random,raw,4,11,0.990415830151295
random,raw,4,12,0.990270615456617
random,raw,4,13,0.99514143123953
random,raw,4,14,0.992847738893482
random,raw,4,15,0.989714250722793
random,raw,4,16,0.991444580036479
random,raw,4,17,0.987326081346473
random,raw,4,18,0.989100150026025
random,raw,4,19,0.990550547398164
random,raw,4,20,0.986813455978515
random,raw,4,21,0.992406846085546
random,raw,4,22,0.993223897439935
random,raw,4,23,0.993297379574591
random,raw,4,24,0.992669282280746
random,raw,4,25,0.990956448713407
random,raw,4,26,0.987362822413801
random,raw,4,27,0.986432048708158
random,raw,4,28,0.989156136414334
random,raw,4,29,0.988755483822996
random,raw,4,30,0.993453091717076
random,raw,4,31,0.99170001793314
random,raw,4,32,0.988830715532286
random,raw,4,33,0.989185879183124
random,raw,4,34,0.987787969050025
random,raw,4,35,0.9920411849869
random,raw,4,36,0.988423064642409
random,raw,4,37,0.98831109186579
random,raw,4,38,0.991526810044308
random,raw,4,39,0.988641761471742
random,raw,4,40,0.987768723729043
random,raw,4,41,0.991633534097023
random,raw,4,42,0.990851474235327
random,raw,4,43,0.989716000297428
random,raw,4,44,0.989910203081876
random,raw,4,45,0.991138404475412
random,raw,4,46,0.988718742755668
random,raw,4,47,0.991675523888255
random,raw,4,48,0.985443539039571
random,raw,4,49,0.988647010195646
random,raw,5,6,0.991689520485332
random,raw,5,7,0.990029174157033
random,raw,5,8,0.991811990709759
random,raw,5,9,0.991418336416959
random,raw,5,10,0.991658028141908
random,raw,5,11,0.992900226132522
random,raw,5,12,0.992524067586068
random,raw,5,13,0.98899692512258
random,raw,5,14,0.992504822265087
random,raw,5,15,0.991906467740031
random,raw,5,16,0.990798986996287
random,raw,5,17,0.98925936131778
random,raw,5,18,0.990128899911209
random,raw,5,19,0.990146395657556
random,raw,5,20,0.988848211278633
random,raw,5,21,0.991782247940969
random,raw,5,22,0.990323102695657
random,raw,5,23,0.990935453817791
random,raw,5,24,0.991724511978025
random,raw,5,25,0.991329108110591
random,raw,5,26,0.993099677640874
random,raw,5,27,0.985698976936232
random,raw,5,28,0.991607290477503
random,raw,5,29,0.988575277635625
random,raw,5,30,0.991948457531263
random,raw,5,31,0.992214392875732
random,raw,5,32,0.992838991020308
random,raw,5,33,0.991701767507775
random,raw,5,34,0.993272885529706
random,raw,5,35,0.992742764415402
random,raw,5,36,0.989873462014548
random,raw,5,37,0.986636748940414
random,raw,5,38,0.99114890192322
random,raw,5,39,0.992578304399743
random,raw,5,40,0.986306079334462
random,raw,5,41,0.990592537189396
random,raw,5,42,0.991199639587625
random,raw,5,43,0.993069934872084
random,raw,5,44,0.990127150336575
random,raw,5,45,0.991140154050047
random,raw,5,46,0.991850481351721
random,raw,5,47,0.991719263254122
random,raw,5,48,0.986963919397097
random,raw,5,49,0.99141133811842
random,raw,6,7,0.988402069746793
random,raw,6,8,0.991035179571967
random,raw,6,9,0.992328115226986
random,raw,6,10,0.990158642679999
random,raw,6,11,0.99172626155266
random,raw,6,12,0.992384101615295
random,raw,6,13,0.992637789937322
random,raw,6,14,0.994499337348607
random,raw,6,15,0.990218128217577
random,raw,6,16,0.989647766886676
random,raw,6,17,0.987653251803155
random,raw,6,18,0.990310855673214
random,raw,6,19,0.991103412982719
random,raw,6,20,0.987702239892926
random,raw,6,21,0.992377103316756
random,raw,6,22,0.991684271761428
random,raw,6,23,0.99162128707458
random,raw,6,24,0.992824994423231
random,raw,6,25,0.992256382666964
random,raw,6,26,0.989432569206612
random,raw,6,27,0.987093387920062
random,raw,6,28,0.989878710738452
random,raw,6,29,0.989350339198782
random,raw,6,30,0.993467088314154
random,raw,6,31,0.991507564723327
random,raw,6,32,0.992184650106943
random,raw,6,33,0.989205124504105
random,raw,6,34,0.98957428475202
random,raw,6,35,0.99280224995298
random,raw,6,36,0.986092631229033
random,raw,6,37,0.986872941516094
random,raw,6,38,0.991874975396607
random,raw,6,39,0.990664269749417
random,raw,6,40,0.984860930686227
random,raw,6,41,0.991691270059967
random,raw,6,42,0.98922961854899
random,raw,6,43,0.99154255621602
random,raw,6,44,0.988883202771326
random,raw,6,45,0.989710751573524
random,raw,6,46,0.991572298984809
random,raw,6,47,0.992578304399743
random,raw,6,48,0.986152116766611
random,raw,6,49,0.991217135333972
random,raw,7,8,0.986187108259305
random,raw,7,9,0.985852939504083
random,raw,7,10,0.989091402152852
random,raw,7,11,0.988598022105876
random,raw,7,12,0.983888167189352
random,raw,7,13,0.990517305480105
random,raw,7,14,0.987929684595433
random,raw,7,15,0.986748721717033
random,raw,7,16,0.989397577713918
random,raw,7,17,0.98358374120292
random,raw,7,18,0.98838982272435
random,raw,7,19,0.985733968428926
random,raw,7,20,0.985014893254078
random,raw,7,21,0.990748249331881
random,raw,7,22,0.989932947552126
random,raw,7,23,0.988697747860052
random,raw,7,24,0.989061659384062
random,raw,7,25,0.987569272220691
random,raw,7,26,0.986570265104297
random,raw,7,27,0.984448031072446
random,raw,7,28,0.986544021484777
random,raw,7,29,0.984112112742589
random,raw,7,30,0.9891543868397
random,raw,7,31,0.987049648554195
random,raw,7,32,0.987653251803155
random,raw,7,33,0.984733211737896
random,raw,7,34,0.984208339347496
random,raw,7,35,0.988830715532286
random,raw,7,36,0.986258840819326
random,raw,7,37,0.988150130999401
random,raw,7,38,0.989637269438868
random,raw,7,39,0.986390058916926
random,raw,7,40,0.989422071758804
random,raw,7,41,0.990027424582399
random,raw,7,42,0.989219121101182
random,raw,7,43,0.98576546077235
random,raw,7,44,0.986823953426323
random,raw,7,45,0.988631264023934
random,raw,7,46,0.987004159613694
random,raw,7,47,0.988158878872574
random,raw,7,48,0.983149846693523
random,raw,7,49,0.987553526048979
random,raw,8,9,0.991232881505684
random,raw,8,10,0.990765745078228
random,raw,8,11,0.992450585451412
random,raw,8,12,0.990365092486889
random,raw,8,13,0.990044920328745
random,raw,8,14,0.991274871296916
random,raw,8,15,0.989068657682601
random,raw,8,16,0.989166633862142
random,raw,8,17,0.98952179751298
random,raw,8,18,0.988872705323518
random,raw,8,19,0.989462311975401
random,raw,8,20,0.987256098361086
random,raw,8,21,0.98985946541747
random,raw,8,22,0.989904954357972
random,raw,8,23,0.987158122181545
random,raw,8,24,0.990786739973844
random,raw,8,25,0.988300594417982
random,raw,8,26,0.991309862789609
random,raw,8,27,0.988507044224873
random,raw,8,28,0.991301114916436
random,raw,8,29,0.986614004470163
random,raw,8,30,0.990001180962878
random,raw,8,31,0.992319367353812
random,raw,8,32,0.992504822265087
random,raw,8,33,0.989506051341268
random,raw,8,34,0.988956684905982
random,raw,8,35,0.990657271450879
random,raw,8,36,0.987453800294803
random,raw,8,37,0.98697266727027
random,raw,8,38,0.988947937032809
random,raw,8,39,0.989516548789076
random,raw,8,40,0.984776951103763
random,raw,8,41,0.988491298053161
random,raw,8,42,0.989576034326654
random,raw,8,43,0.990639775704532
random,raw,8,44,0.98865575806882
random,raw,8,45,0.991138404475412
random,raw,8,46,0.990921457220713
random,raw,8,47,0.98933459302707
random,raw,8,48,0.98497815218675
random,raw,8,49,0.992125164569364
random,raw,9,10,0.992632541213418
random,raw,9,11,0.991334356834495
random,raw,9,12,0.990247870986366
random,raw,9,13,0.991106912131988
random,raw,9,14,0.992424341831892
random,raw,9,15,0.990674767197225
random,raw,9,16,0.989567286453481
random,raw,9,17,0.989602277946175
random,raw,9,18,0.989733496043774
random,raw,9,19,0.989509550490537
random,raw,9,20,0.98684144917267
random,raw,9,21,0.991301114916436
random,raw,9,22,0.990599535487935
random,raw,9,23,0.990952949564137
random,raw,9,24,0.992244135644521
random,raw,9,25,0.989077405555774
random,raw,9,26,0.990037922030207
random,raw,9,27,0.990851474235327
random,raw,9,28,0.990137647784383
random,raw,9,29,0.987877197356393
random,raw,9,30,0.991967702852244
random,raw,9,31,0.992399847787007
random,raw,9,32,0.99117514554274
random,raw,9,33,0.990730753585535
random,raw,9,34,0.991091165960276
random,raw,9,35,0.993209900842858
random,raw,9,36,0.988744986375188
random,raw,9,37,0.98560799905523
random,raw,9,38,0.990559295271337
random,raw,9,39,0.988172875469651
random,raw,9,40,0.983167342439869
random,raw,9,41,0.991022932549524
random,raw,9,42,0.991105162557353
random,raw,9,43,0.992587052272916
random,raw,9,44,0.986596508723817
random,raw,9,45,0.990704509966015
random,raw,9,46,0.990552296972799
random,raw,9,47,0.98985946541747
random,raw,9,48,0.98865225891955
random,raw,9,49,0.990022175858495
random,raw,10,11,0.9890231687421
random,raw,10,12,0.988654008494185
random,raw,10,13,0.990632777405993
random,raw,10,14,0.991934460934185
random,raw,10,15,0.992777755908095
random,raw,10,16,0.989366085370495
random,raw,10,17,0.988827216383017
random,raw,10,18,0.990818232317268
random,raw,10,19,0.989051161936254
random,raw,10,20,0.988377575701908
random,raw,10,21,0.98967576008083
random,raw,10,22,0.990625779107455
random,raw,10,23,0.989140390242622
random,raw,10,24,0.991252126826665
random,raw,10,25,0.988612018702953
random,raw,10,26,0.989845468820393
random,raw,10,27,0.990746499757246
random,raw,10,28,0.990302107800041
random,raw,10,29,0.989539293259327
random,raw,10,30,0.990503308883028
random,raw,10,31,0.991584546007252
random,raw,10,32,0.990875968280212
random,raw,10,33,0.988358330380926
random,raw,10,34,0.988718742755668
random,raw,10,35,0.990562794420607
random,raw,10,36,0.990018676709225
random,raw,10,37,0.98917713130995
random,raw,10,38,0.991491818551615
random,raw,10,39,0.987278842831337
random,raw,10,40,0.986904433859518
random,raw,10,41,0.990823481041172
random,raw,10,42,0.990798986996287
random,raw,10,43,0.989843719245758
random,raw,10,44,0.988164127596478
random,raw,10,45,0.990317853971753
random,raw,10,46,0.990926705944617
random,raw,10,47,0.98723510346547
random,raw,10,48,0.991105162557353
random,raw,10,49,0.990690513368937
random,raw,11,12,0.987968175237396
random,raw,11,13,0.989684507954004
random,raw,11,14,0.991609040052137
random,raw,11,15,0.988319839738964
random,raw,11,16,0.990594286764031
random,raw,11,17,0.986279835714942
random,raw,11,18,0.989224369825086
random,raw,11,19,0.988312841440425
random,raw,11,20,0.986066387609513
random,raw,11,21,0.990582039741588
random,raw,11,22,0.989481557296382
random,raw,11,23,0.989437817930516
random,raw,11,24,0.98972824731987
random,raw,11,25,0.990681765495764
random,raw,11,26,0.990603034637204
random,raw,11,27,0.985216094337064
random,raw,11,28,0.990064165649726
random,raw,11,29,0.986038394415358
random,raw,11,30,0.991192641289087
random,raw,11,31,0.989609276244713
random,raw,11,32,0.992608047168532
random,raw,11,33,0.989287354511934
random,raw,11,34,0.989341591325609
random,raw,11,35,0.992368355443583
random,raw,11,36,0.987910439274452
random,raw,11,37,0.984983400910654
random,raw,11,38,0.989894456910164
random,raw,11,39,0.988202618238441
random,raw,11,40,0.985676232465982
random,raw,11,41,0.989395828139284
random,raw,11,42,0.988192120790633
random,raw,11,43,0.990879467429481
random,raw,11,44,0.988221863559422
random,raw,11,45,0.99167377431362
random,raw,11,46,0.991770000918527
random,raw,11,47,0.988687250412244
random,raw,11,48,0.984437533624638
random,raw,11,49,0.989962690320916
random,raw,12,13,0.988316340589694
random,raw,12,14,0.992952713371562
random,raw,12,15,0.99172626155266
random,raw,12,16,0.987959427364222
random,raw,12,17,0.988727490628841
random,raw,12,18,0.987203611122046
random,raw,12,19,0.99206742860642
random,raw,12,20,0.988538536568297
random,raw,12,21,0.988776478718612
random,raw,12,22,0.98936083664659
random,raw,12,23,0.990784990399209
random,raw,12,24,0.991684271761428
random,raw,12,25,0.991140154050047
random,raw,12,26,0.991171646393471
random,raw,12,27,0.986344569976425
random,raw,12,28,0.987877197356393
random,raw,12,29,0.987529032004094
random,raw,12,30,0.991934460934185
random,raw,12,31,0.993006950185236
random,raw,12,32,0.990300358225407
random,raw,12,33,0.989490305169556
random,raw,12,34,0.992009692643476
random,raw,12,35,0.990001180962878
random,raw,12,36,0.985387552651262
random,raw,12,37,0.98463348598372
random,raw,12,38,0.990153393956094
random,raw,12,39,0.99353707129954
random,raw,12,40,0.983498012045821
random,raw,12,41,0.989325845153897
random,raw,12,42,0.98838982272435
random,raw,12,43,0.99211991584546
random,raw,12,44,0.990610032935743
random,raw,12,45,0.988225362708691
random,raw,12,46,0.9899416954253
random,raw,12,47,0.991414837267689
random,raw,12,48,0.98495190856723
random,raw,12,49,0.990935453817791
random,raw,13,14,0.992009692643476
random,raw,13,15,0.98999068351507
random,raw,13,16,0.991796244538047
random,raw,13,17,0.989700254125716
random,raw,13,18,0.989472809423209
random,raw,13,19,0.990050169052649
random,raw,13,20,0.986862444068286
random,raw,13,21,0.991761253045354
random,raw,13,22,0.991652779418004
random,raw,13,23,0.992560808653396
random,raw,13,24,0.99288447996081
random,raw,13,25,0.990149894806825
random,raw,13,26,0.989437817930516
random,raw,13,27,0.987985670983742
random,raw,13,28,0.989777235409641
random,raw,13,29,0.988172875469651
random,raw,13,30,0.990930205093887
random,raw,13,31,0.991113910430527
random,raw,13,32,0.98949555389346
random,raw,13,33,0.987215858144489
random,raw,13,34,0.987401313055763
random,raw,13,35,0.991770000918527
random,raw,13,36,0.988585775083433
random,raw,13,37,0.989789482432084
random,raw,13,38,0.992317617779178
random,raw,13,39,0.988361829530196
random,raw,13,40,0.988150130999401
random,raw,13,41,0.991953706255167
random,raw,13,42,0.991930961784916
random,raw,13,43,0.989185879183124
random,raw,13,44,0.989785983282815
random,raw,13,45,0.992273878413311
random,raw,13,46,0.98878697616642
random,raw,13,47,0.98964951646131
random,raw,13,48,0.986127622721726
random,raw,13,49,0.987065394725907
random,raw,14,15,0.990830479339711
random,raw,14,16,0.98970200370035
random,raw,14,17,0.987749478408062
random,raw,14,18,0.989966189470185
random,raw,14,19,0.990795487847017
random,raw,14,20,0.988699497434686
random,raw,14,21,0.991853980500991
random,raw,14,22,0.991519811745769
random,raw,14,23,0.99369453301666
random,raw,14,24,0.991553053663828
random,raw,14,25,0.99206742860642
random,raw,14,26,0.98999068351507
random,raw,14,27,0.988060902693033
random,raw,14,28,0.987229854741566
random,raw,14,29,0.988200868663806
random,raw,14,30,0.992720019945151
random,raw,14,31,0.992191648405481
random,raw,14,32,0.993157413603818
random,raw,14,33,0.9886295144493
random,raw,14,34,0.989563787304212
random,raw,14,35,0.990811234018729
random,raw,14,36,0.987187864950334
random,raw,14,37,0.986797709806803
random,raw,14,38,0.991672024738985
random,raw,14,39,0.99107017106466
random,raw,14,40,0.98545053733811
random,raw,14,41,0.991348353431572
random,raw,14,42,0.988939189159636
random,raw,14,43,0.992452335026047
random,raw,14,44,0.990251370135636
random,raw,14,45,0.989925949253588
random,raw,14,46,0.991719263254122
random,raw,14,47,0.991460326208191
random,raw,14,48,0.986678738731646
random,raw,14,49,0.990643274853801
random,raw,15,16,0.98975799008866
random,raw,15,17,0.989007422570388
random,raw,15,18,0.990977443609023
random,raw,15,19,0.992132162867903
random,raw,15,20,0.988318090164329
random,raw,15,21,0.98941332388563
random,raw,15,22,0.989345090474878
random,raw,15,23,0.989913702231145
random,raw,15,24,0.990478814838143
random,raw,15,25,0.989429070057342
random,raw,15,26,0.991012435101716
random,raw,15,27,0.989016170443561
random,raw,15,28,0.990874218705577
random,raw,15,29,0.988060902693033
random,raw,15,30,0.990121901612671
random,raw,15,31,0.991022932549524
random,raw,15,32,0.989509550490537
random,raw,15,33,0.988968931928425
random,raw,15,34,0.990183136724884
random,raw,15,35,0.989677509655465
random,raw,15,36,0.989357337497321
random,raw,15,37,0.98539805009907
random,raw,15,38,0.991350103006207
random,raw,15,39,0.988989926824041
random,raw,15,40,0.984094616996243
random,raw,15,41,0.989747492640852
random,raw,15,42,0.990190135023423
random,raw,15,43,0.988501795500969
random,raw,15,44,0.988195619939902
random,raw,15,45,0.98930834940755
random,raw,15,46,0.992140910741076
random,raw,15,47,0.987226355592297
random,raw,15,48,0.988638262322473
random,raw,15,49,0.988767730845438
random,raw,16,17,0.987845705012969
random,raw,16,18,0.989646017312041
random,raw,16,19,0.984733211737896
random,raw,16,20,0.984372799363155
random,raw,16,21,0.991302864491071
random,raw,16,22,0.989017920018196
random,raw,16,23,0.991430583439401
random,raw,16,24,0.990394835255679
random,raw,16,25,0.989231368123625
random,raw,16,26,0.989567286453481
random,raw,16,27,0.98463348598372
random,raw,16,28,0.989992433089705
random,raw,16,29,0.986523026589161
random,raw,16,30,0.989325845153897
random,raw,16,31,0.988083647163284
random,raw,16,32,0.988876204472788
random,raw,16,33,0.990417579725929
random,raw,16,34,0.987668997974868
random,raw,16,35,0.990673017622591
random,raw,16,36,0.988827216383017
random,raw,16,37,0.988036408648147
random,raw,16,38,0.991110411281257
random,raw,16,39,0.987226355592297
random,raw,16,40,0.988319839738964
random,raw,16,41,0.990812983593364
random,raw,16,42,0.990013427985321
random,raw,16,43,0.987954178640318
random,raw,16,44,0.987700490318292
random,raw,16,45,0.989904954357972
random,raw,16,46,0.98991545180578
random,raw,16,47,0.988188621641364
random,raw,16,48,0.982593481959699
random,raw,16,49,0.988228861857961
random,raw,17,18,0.990896963175828
random,raw,17,19,0.989684507954004
random,raw,17,20,0.98786495033395
random,raw,17,21,0.987775722027582
random,raw,17,22,0.987994418856916
random,raw,17,23,0.989243615146068
random,raw,17,24,0.98978073455891
random,raw,17,25,0.984444531923176
random,raw,17,26,0.990086910119977
random,raw,17,27,0.989208623653374
random,raw,17,28,0.987637505631444
random,raw,17,29,0.985536266495208
random,raw,17,30,0.986349818700329
random,raw,17,31,0.991567050260905
random,raw,17,32,0.988475551881449
random,raw,17,33,0.989801729454526
random,raw,17,34,0.990791988697748
random,raw,17,35,0.990422828449833
