evaluation_identity,representation,experimental_margin_name,experimental_margin_percentage_points,pairwise_concordance,evaluated_pairs
MKVMEJKNLUWFSQ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.40988372093023256,172
MNHRKQKSNCFFOW-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5432098765432098,162
MUJSVAMMIKEZPF-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4602272727272727,88
MVCOAUNKQVWQHZ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.2926829268292683,164
MZTUKIVBKFNLSN-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4776536312849162,179
NDRPTJVBXDZQSJ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.35365853658536583,123
NFLNGTZCZDPIPL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.6839080459770115,87
NHJSWORVNIOXIT-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.14215686274509803,102
NPHKXSDZIKFIRU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.45564516129032256,124
NPRGDRYIMFLLIG-HNNXBMFYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.7105263157894737,114
NPRGGISRWJDWPO-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.44047619047619047,84
NWZJBVCVSXFQRM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.46745562130177515,169
OCINIHGZWSHFSH-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4865771812080537,149
OGNYUTNQZVRGMN-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4934210526315789,152
OHVZOXZMVPDEDV-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.40816326530612246,147
OMZCMEYTWSXEPZ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5123456790123457,162
OSVNSMJGPXYEBY-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5795454545454546,88
OVNJVYZXVSMONK-CQSZACIVSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5862068965517241,174
PDMUGYOXRHVNMO-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.7692307692307693,39
PTFWTMLTKFRZKM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.255,100
PXRULJZQXIUNTM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4380952380952381,105
QBUKWINFURUTNN-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5464285714285714,140
QEIJYXMTALGXJH-GDLZYMKVSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.6443661971830986,142
QEIJYXMTALGXJH-LJAQVGFWSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.7072368421052632,152
QLCDVXBLLOIZEO-UTKZUKDTSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.6239669421487604,121
QUKIIQWKXMTFAE-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.45714285714285713,105
QVWIVWPIJUYRRF-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.40384615384615385,104
RGYLSTMWQZFYAE-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.6885245901639344,122
RITAVMQDGBJQJZ-FMIVXFBMSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.6386861313868614,137
RLXHHNOPSKGTDC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5923566878980892,157
RNXPIGAWEIQILT-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.65,110
ROZXJVHSZADRDQ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5637254901960784,102
RPSIDICSSBFGPU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5595238095238095,126
RTDGHNXXZKSIDE-OAHLLOKOSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4447513812154696,181
SAYGKHKXGCPTLX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.6256830601092896,183
SIXVRXARNAVBTC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.43548387096774194,124
SJMSBWUNRHAZIS-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.44,150
SLIYJTVHXLYNJL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.34057971014492755,138
SPESUKLLJMFRNX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5956521739130435,115
SUDAHWBOROXANE-SECBINFHSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.3390804597701149,87
TWOLOZGQZKJZKJ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5085714285714286,175
TXXYVBLFLGPQOR-GDBMZVCRSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5691056910569106,123
TXXYVBLFLGPQOR-GOEBONIOSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.645,100
UHBZCEYZFPBQEU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.39919354838709675,124
UJLAWZDWDVHWOW-YPMHNXCESA-N,absolute_vina,absolute_difference_gt_5,5.0,0.6164383561643836,73
UJPJYIXFJSSTRL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4950980392156863,102
VBJULRMRDQBSIN-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.25833333333333336,120
VBVQRWCLJVUBMP-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4855072463768116,138
VFCFJSWYTMMESK-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.55625,160
VNDDOAWIHYNTOI-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.45614035087719296,171
VQYHPUHKYSSEOB-ZDUSSCGKSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.8561643835616438,146
VRFCECOEWLDCBE-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.3390804597701149,174
VYPFXAQENHJVIR-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5451127819548872,133
WHARNYOKNQYQGR-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5119047619047619,168
WLALQQYUBWGRLL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5833333333333334,126
WNZMTWAJENZPDM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.640625,160
WOZKSDHVBUBBLG-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.3627450980392157,153
WQQPBXGJFFKXKX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.625,160
WXOGYBWIHWKUMA-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5040983606557377,122
WYSOLHCQRQBXQP-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5551470588235294,136
XCAXPNXUNVKBEX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4161290322580645,155
XDLYKKIQACFMJG-WKILWMFISA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4230769230769231,91
XGMKXFYSDRBOQV-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.7763157894736842,114
XNOBOZRCPWKBSS-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.6039603960396039,101
XWODEDHTMYVLNJ-SNVBAGLBSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4649122807017544,57
XYASHXPUZJDWIO-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.42758620689655175,145
XYKNCRFMAKMJKI-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5877192982456141,57
YDRWIFAFQIMEOP-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.34701492537313433,134
YJFKREHADGLMHG-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.38484848484848483,165
YOELZIQOLWZLQC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.6006944444444444,144
YVFNRXBPVWUZRV-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.17647058823529413,34
YVNIOYKTDJGJGM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.9,20
YXAQBFXRVSBMEL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4764705882352941,85
YYZTVTZCYVZGRB-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5520833333333334,144
ZNCKHZJGGNFHHC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.510752688172043,186
ZOLVPLVVVCAWCK-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4864864864864865,74
ZOTNSCLLJKXGSD-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.5027472527472527,182
ZRDJTQFOUXSKBC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.4635416666666667,96
ZTWJDVNPCLUQPU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.6956521739130435,115
ZZAALKZEEDABCI-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_5,5.0,0.665,100
AHJRHEGDXFFMBM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.375,20
AJLPDJZYNSSQJO-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6144578313253012,166
ANERBUIPYRATIP-VLIAUNLRSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.35148514851485146,101
AQJWACKPYCXBCF-SFHVURJKSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5641025641025641,156
ASKIKAANLSSJGL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.8133333333333334,75
ASUBFYXRDNJNOB-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.2635135135135135,74
AXWDQRXGOKDXJT-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5925925925925926,108
BAVKHKJJAGWXBX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.610062893081761,159
BBQOARXEMKNYLC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5792079207920792,101
BSBQPLUISHJULY-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.3979591836734694,147
BURBAFXROHRDAV-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.7887323943661971,71
BVFBTDPKGZCIBA-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6984126984126984,126
CCZQCOZJIRYKNS-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4506172839506173,81
CNJVEOVFYHCDGZ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.29411764705882354,68
COKWOGHRTHBMJL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.548951048951049,143
CXEXTPDLKDYOMC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.46296296296296297,54
CYGVOJDKMSFPSA-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4954128440366973,109
DANPUZSWWCDWEM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.41732283464566927,127
DIJIJDANNOSBAG-LLVKDONJSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.2719298245614035,114
DJNZZLZKAXGMMC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.59765625,128
DKXHSOUZPMHNIZ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6240601503759399,133
DKXUHTCPDJKABE-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.23943661971830985,71
DTRYLKVJZPTTIX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.43157894736842106,95
DUACVOORSOOZRH-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5661764705882353,136
DWBXNQKRJAOIHK-NRFANRHFSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.7936507936507936,126
FAICIPSJBXCWEZ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.698019801980198,101
FBHNLBFMQWTPTN-WBVHZDCISA-N,absolute_vina,absolute_difference_gt_10,10.0,0.45161290322580644,93
FISKNRRMNMXILF-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5485074626865671,134
FLUPOKVTJQLXSE-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.25177304964539005,141
FMTCKHIVPRUMEG-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.27058823529411763,85
FOHZGCHKLPIBBX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6025641025641025,39
FTHCHPDGJBUELK-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.503448275862069,145
FUWKNYZEQAGYBA-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.3894736842105263,95
GALNGZPXDPAWDR-QGZVFWFLSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5487804878048781,164
GBRORGYPYNNDGL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6633986928104575,153
GFMMXOIFOQCCGU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.35,20
GIWGYHXKKYZEQA-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6068702290076335,131
GVVAOKGDOGVPSI-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.732,125
GWTAEVKZCDFFEX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.7407407407407407,135
HABRRQSUPGOZTD-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.33505154639175255,97
HCRQPXYLXXLKPT-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5284552845528455,123
HEKAIDKUDLCBRU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.34108527131782945,129
HESLKTSGTIBHJU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5604026845637584,149
HNQXYQNMPSACKT-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6770833333333334,144
HVNQYDHDQBJAAH-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6909090909090909,55
HZJDBCYRQSJNLZ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.3153153153153153,111
IAUZTOZLTFSMIE-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.632258064516129,155
IBAYIPZJRQHHLX-OAHLLOKOSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6462585034013606,147
IBCXZJCWDGCXQT-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.3372093023255814,86
IFPPYSWJNWHOLQ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6381578947368421,152
IHKGTVZWLMITRF-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5288461538461539,104
IJMSMJUUYYSKBT-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.7705882352941177,85
INZKYFAYQUYDOC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.3484848484848485,132
ISXAVIPPPMJTPN-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6296296296296297,54
IYWBGQMZDRCNAW-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.30158730158730157,63
JIJYWPGTRDMEFZ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6918604651162791,86
JIQRMBNAYWCUEG-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.45454545454545453,88
JMBATVPHKFZTAF-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.694078947368421,152
JOAWBRMGMMCJGS-ZBFHGGJFSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6626016260162602,123
JONFDFIXMPXTRH-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.3888888888888889,90
JONPLOXVIREWEK-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.46923076923076923,65
KCAJXIDMCNPGHZ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.775,20
KCJAPLFLYYZXFD-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5403225806451613,124
KFAFRWFUXQYYSW-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5458333333333333,120
KFMQOHDPKOQCMU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.38461538461538464,104
KJUCPVIVNLPLEE-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.41455696202531644,158
KKVSVOHZYJFTQM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5954545454545455,110
KPILPRJNCZJVNG-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.46774193548387094,155
KTEIFNKAUNYNJU-GFCCVEGCSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4276315789473684,152
LIHQCVPFINJLRH-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.410958904109589,73
LOAIUSJMQXSEBK-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5041322314049587,121
LVHOFIUXRMSCFN-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4770992366412214,131
MAOSUPNJVJGJEU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.49411764705882355,85
MDEAKINSCUXXNF-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5880281690140845,142
MKVMEJKNLUWFSQ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.40066225165562913,151
MNHRKQKSNCFFOW-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5437956204379562,137
MUJSVAMMIKEZPF-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4863013698630137,73
MVCOAUNKQVWQHZ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.296875,128
MZTUKIVBKFNLSN-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4645161290322581,155
NDRPTJVBXDZQSJ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.32524271844660196,103
NFLNGTZCZDPIPL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6319444444444444,72
NHJSWORVNIOXIT-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.16666666666666666,87
NPHKXSDZIKFIRU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.38333333333333336,90
NPRGDRYIMFLLIG-HNNXBMFYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.7263157894736842,95
NPRGGISRWJDWPO-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.63,50
NWZJBVCVSXFQRM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4881889763779528,127
OCINIHGZWSHFSH-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5111940298507462,134
OGNYUTNQZVRGMN-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.49640287769784175,139
OHVZOXZMVPDEDV-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.3776595744680851,94
OMZCMEYTWSXEPZ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5306122448979592,147
OSVNSMJGPXYEBY-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5952380952380952,84
OVNJVYZXVSMONK-CQSZACIVSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5808383233532934,167
PDMUGYOXRHVNMO-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.7692307692307693,39
PTFWTMLTKFRZKM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.30985915492957744,71
PXRULJZQXIUNTM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4430379746835443,79
QBUKWINFURUTNN-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6318181818181818,110
QEIJYXMTALGXJH-GDLZYMKVSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.7122641509433962,106
QEIJYXMTALGXJH-LJAQVGFWSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.7719298245614035,114
QLCDVXBLLOIZEO-UTKZUKDTSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6931818181818182,88
QUKIIQWKXMTFAE-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.44660194174757284,103
QVWIVWPIJUYRRF-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.2986111111111111,72
RGYLSTMWQZFYAE-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6811594202898551,69
RITAVMQDGBJQJZ-FMIVXFBMSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6181102362204725,127
RLXHHNOPSKGTDC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5905511811023622,127
RNXPIGAWEIQILT-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.8382352941176471,68
ROZXJVHSZADRDQ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5348837209302325,86
RPSIDICSSBFGPU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.569620253164557,79
RTDGHNXXZKSIDE-OAHLLOKOSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4397590361445783,166
SAYGKHKXGCPTLX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6432926829268293,164
SIXVRXARNAVBTC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4247787610619469,113
SJMSBWUNRHAZIS-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4296875,128
SLIYJTVHXLYNJL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.36585365853658536,123
SPESUKLLJMFRNX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.7089552238805971,67
SUDAHWBOROXANE-SECBINFHSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4716981132075472,53
TWOLOZGQZKJZKJ-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5290322580645161,155
TXXYVBLFLGPQOR-GDBMZVCRSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6009615384615384,104
TXXYVBLFLGPQOR-GOEBONIOSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6086956521739131,69
UHBZCEYZFPBQEU-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4398148148148148,108
UJLAWZDWDVHWOW-YPMHNXCESA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6164383561643836,73
UJPJYIXFJSSTRL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4147727272727273,88
VBJULRMRDQBSIN-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.2421875,64
VBVQRWCLJVUBMP-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5904255319148937,94
VFCFJSWYTMMESK-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.516260162601626,123
VNDDOAWIHYNTOI-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4645161290322581,155
VQYHPUHKYSSEOB-ZDUSSCGKSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.8932038834951457,103
VRFCECOEWLDCBE-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.334375,160
VYPFXAQENHJVIR-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5144230769230769,104
WHARNYOKNQYQGR-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5136986301369864,146
WLALQQYUBWGRLL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5909090909090909,121
WNZMTWAJENZPDM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.647887323943662,142
WOZKSDHVBUBBLG-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.3382352941176471,102
WQQPBXGJFFKXKX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6448275862068965,145
WXOGYBWIHWKUMA-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5042372881355932,118
WYSOLHCQRQBXQP-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.6620370370370371,108
XCAXPNXUNVKBEX-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.37209302325581395,129
XDLYKKIQACFMJG-WKILWMFISA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5892857142857143,28
XGMKXFYSDRBOQV-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.7409638554216867,83
XNOBOZRCPWKBSS-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5602409638554217,83
XWODEDHTMYVLNJ-SNVBAGLBSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.45535714285714285,56
XYASHXPUZJDWIO-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4823008849557522,113
XYKNCRFMAKMJKI-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5833333333333334,54
YDRWIFAFQIMEOP-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.3103448275862069,116
YJFKREHADGLMHG-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.40460526315789475,152
YOELZIQOLWZLQC-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.5982142857142857,112
YVFNRXBPVWUZRV-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.2222222222222222,18
YVNIOYKTDJGJGM-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.90625,16
YXAQBFXRVSBMEL-UHFFFAOYSA-N,absolute_vina,absolute_difference_gt_10,10.0,0.4930555555555556,72
