scheme,repetition,raw_pr,residual_pr,pr_increase,residual_to_raw_ratio,raw_pc1_fraction,residual_pc1_fraction,raw_mean_squared_correlation,residual_mean_squared_correlation,n_ligands,n_targets
global,163,1.5077660915767503,7.030039427988601,5.5222733364118515,4.662553075879906,0.8110338570742441,0.3290448440090568,0.6552145831319397,0.12182401556060334,12651,43
within_exact_heavy_atom_count,163,1.6477853453388163,9.436434940608153,7.788649595269337,5.726737992482778,0.7751509588253968,0.27132768822351067,0.5975150478075447,0.08468584867524026,12651,43
global,164,1.5092942289125375,6.924401697274345,5.415107468361808,4.5878408362188265,0.8105636032734859,0.33296454206177284,0.654527081603186,0.1240457810340017,12651,43
within_exact_heavy_atom_count,164,1.6491153323599903,9.460249280211931,7.811133947851941,5.736560138989009,0.7748368743903971,0.27124670553566405,0.5970139587690936,0.08441273265374219,12651,43
global,165,1.510429817853637,6.919384725269814,5.408954907416177,4.581069999731899,0.8102577330457185,0.33284260918079517,0.6540170866743623,0.12415298506363337,12651,43
within_exact_heavy_atom_count,165,1.6478535506883278,9.503364783689625,7.855511233001296,5.767117338625121,0.7751477367779979,0.2697048986268378,0.5974893309229654,0.08392174265376733,12651,43
global,166,1.503896065602088,7.041268893598823,5.537372827996735,4.682018295446391,0.812135112865614,0.32853423441265417,0.6569619385452499,0.12159175815831338,12651,43
within_exact_heavy_atom_count,166,1.645615830090359,9.499816366863495,7.854200536773137,5.772803222451908,0.7756952122386082,0.26994123072004833,0.5983341777087748,0.083961982951459,12651,43
global,167,1.5086749983419838,6.956507360957636,5.447832362615653,4.611004602450996,0.8107670408896541,0.3311514761565685,0.6548055025776559,0.12336339942426769,12651,43
within_exact_heavy_atom_count,167,1.6474137011895187,9.45774005076271,7.810326349573192,5.740962360537447,0.7752292268351142,0.27098817656905266,0.5976552139611291,0.08444144505982674,12651,43
global,168,1.505810972736155,6.893936415728852,5.388125442992697,4.578221662976813,0.8115496565890894,0.3338994572235146,0.6560962162510607,0.12469917456977252,12651,43
within_exact_heavy_atom_count,168,1.6510226590685788,9.45916166620679,7.808139007138211,5.729274286001112,0.7743648323135933,0.27106906400568603,0.5962967589153321,0.08442517604417696,12651,43
global,169,1.5130711369421659,6.903424044812647,5.390352907870481,4.562524442019355,0.8095259371578064,0.33318188458362313,0.6528338267989525,0.1244950736139579,12651,43
within_exact_heavy_atom_count,169,1.6549402906686366,9.453795073929076,7.798854783260439,5.7124689798382455,0.7734039113802486,0.2714416602070485,0.594828821985948,0.08448661713739655,12651,43
global,170,1.5093829442860611,6.910876230253253,5.401493285967192,4.5786102568703,0.8105527253137516,0.333089700580424,0.654487211744081,0.12433515274070367,12651,43
within_exact_heavy_atom_count,170,1.6451548925873232,9.51912954510524,7.8739746525179175,5.786160067964527,0.7758228141846556,0.26933493641932776,0.5985084891767102,0.08374332742107725,12651,43
global,171,1.506313770841165,6.917964235417844,5.411650464576679,4.5926448853711745,0.8114073047138507,0.33302502174408216,0.655869267972219,0.12418336672436117,12651,43
within_exact_heavy_atom_count,171,1.6512197838683764,9.44364629301282,7.792426509144444,5.71919400752868,0.7743156470304,0.27144523334200643,0.5962227298078632,0.08460299949379195,12651,43
global,172,1.5106186269193032,6.961577024339739,5.450958397420436,4.6084278985338,0.8102026575829745,0.33186929083284533,0.6539323665426698,0.12325622296451627,12651,43
within_exact_heavy_atom_count,172,1.6453864757818462,9.50445783264335,7.859071356861504,5.776428804136773,0.7757474846753106,0.26982787667785857,0.5984208997893059,0.08390935314663667,12651,43
global,173,1.5099165468389797,7.0135729762780015,5.503656429439022,4.645007030991854,0.810415259860508,0.3300199463071031,0.6542475025558578,0.12216593367446534,12651,43
within_exact_heavy_atom_count,173,1.6483320164568893,9.467652987990105,7.819320971533216,5.7437778878680925,0.7750127097438252,0.27093452156143066,0.5973089848330588,0.08432810281327752,12651,43
global,174,1.5072662621046868,7.0272614921475895,5.519995230042903,4.662256211012778,0.8111847886721602,0.3291904773495043,0.6554397565265974,0.12188158572917056,12651,43
within_exact_heavy_atom_count,174,1.6453500935017555,9.561509186747102,7.916159093245347,5.811230828326385,0.7757763268125981,0.2682397155236961,0.5984346586614402,0.08326661906848468,12651,43
global,175,1.5176883478034706,6.893293191474857,5.375604843671386,4.541968844559837,0.8082273581921243,0.33324134327009736,0.6507752980949661,0.12471303215483014,12651,43
within_exact_heavy_atom_count,175,1.6473156997591802,9.5087235204808,7.861407820721619,5.7722533220990195,0.7752725587967578,0.26975194304203653,0.5976921858865554,0.08386102961484967,12651,43
global,176,1.5043032986897087,6.955745770073932,5.451442471384223,4.623898502471268,0.8119910919130741,0.33216559527262435,0.656777645480932,0.12337951352049376,12651,43
within_exact_heavy_atom_count,176,1.6506554195087217,9.390915538975635,7.740260119466914,5.689204074930804,0.7744022196311618,0.27273692182495823,0.5964347208155815,0.08521174462382021,12651,43
global,177,1.5057407332440194,6.977322081657186,5.471581348413166,4.633813728758605,0.8115957086233367,0.3306748418098374,0.6561279323578424,0.12292435371936888,12651,43
within_exact_heavy_atom_count,177,1.647857653866738,9.475419554567972,7.827561900701235,5.750144457158463,0.7751353412653875,0.2705697046413726,0.5974877838839713,0.08423946736321633,12651,43
global,178,1.518619608372857,6.854415494177085,5.335795885804228,4.513582898828319,0.807948152338081,0.33505762779125337,0.6503616235698365,0.1255554402314311,12651,43
within_exact_heavy_atom_count,178,1.6459042341780903,9.52980466034086,7.88390042616277,5.790011631569638,0.7756389900434173,0.26896041529348025,0.5982251623827626,0.08362284865768949,12651,43
global,179,1.508536479841439,6.9527774677809635,5.444240987939525,4.608955474853193,0.8107992347506328,0.3318928203860354,0.6548678151151108,0.12344235194140264,12651,43
within_exact_heavy_atom_count,179,1.6472872573179,9.429618565181766,7.782331307863866,5.72433163875437,0.7752496149913707,0.27177288428801666,0.597702916878254,0.08476427657619616,12651,43
global,180,1.511237939677601,6.803633739448208,5.292395799770607,4.502026822394134,0.809982758448336,0.3374368168382606,0.6536546245746395,0.12667028786425366,12651,43
within_exact_heavy_atom_count,180,1.6506781249354043,9.46706469011993,7.8163865651845255,5.735257859851025,0.7744446133430227,0.27103184274753095,0.5964261892248318,0.08433482265068341,12651,43
global,181,1.5029848676139121,6.995965187938265,5.492980320324353,4.654714321272457,0.8123648643813265,0.3299617237278107,0.657374662319301,0.12253333186601208,12651,43
within_exact_heavy_atom_count,181,1.6460278557529417,9.526585730168526,7.880557874415584,5.787621209976901,0.7756055505073605,0.26902480922582783,0.598178445732585,0.08365914889315836,12651,43
global,182,1.508568733064197,6.9628186960087906,5.454249962944593,4.615513064403734,0.8107904898225106,0.33080323230695136,0.6548533049831473,0.1232299968944101,12651,43
within_exact_heavy_atom_count,182,1.64327835716674,9.383417885168939,7.7401395280021985,5.71018162823453,0.7762261467993086,0.27276004063165177,0.5992191428460306,0.0852988561367341,12651,43
global,183,1.5137729444648413,6.7806200990890275,5.266847154624186,4.479284772450571,0.8092718330647116,0.33826978816703424,0.6525201249354314,0.1271810211329766,12651,43
within_exact_heavy_atom_count,183,1.655550041529684,9.399759992593006,7.744209951063322,5.677726288423079,0.7732395509399987,0.272227635633184,0.5946009730810146,0.0851091639672156,12651,43
global,184,1.510210736431826,6.868541209492289,5.358330473060462,4.548068056859791,0.8103045655320555,0.33512115527821085,0.6541154168040483,0.12524825899807204,12651,43
within_exact_heavy_atom_count,184,1.6499839435019548,9.425168768255013,7.775184824753058,5.712279083304817,0.7745958882792867,0.2719178730963223,0.5966871348649677,0.08481553628041588,12651,43
global,185,1.5110423949926923,6.98455477988916,5.473512384896467,4.622342035560782,0.8101109883875164,0.3300230243351099,0.6537422955187981,0.12277240676068367,12651,43
within_exact_heavy_atom_count,185,1.6489477202227736,9.45213178055442,7.803184060331647,5.732220412225946,0.7748620796645175,0.2711715319252979,0.5970770641965574,0.08450567402931448,12651,43
global,186,1.515246186297786,6.889544010584705,5.374297824286918,4.5468149485450855,0.8088931405208845,0.333676284981521,0.6518625439163195,0.12479385578085275,12651,43
within_exact_heavy_atom_count,186,1.6460394200972313,9.577254618596928,7.931215198499697,5.818362854293733,0.7756228222430099,0.26722122190624836,0.5981740759204555,0.08309058113511344,12651,43
global,187,1.5118440237308772,6.980408890434947,5.468564866704069,4.617148846617742,0.8098933462148674,0.32999362809858945,0.6533830355677335,0.12285946648593304,12651,43
within_exact_heavy_atom_count,187,1.6524996656817839,9.387442911056747,7.7349432453749625,5.6807532890989725,0.7739608267126424,0.27282840549644194,0.5957425070147144,0.08525207406220948,12651,43
global,188,1.5069868063659544,7.02077569316318,5.513788886797226,4.6588169607758765,0.811257685569144,0.32978282722385427,0.655565716560632,0.12201617530895209,12651,43
within_exact_heavy_atom_count,188,1.6548632759939983,9.440751215741003,7.785887939747004,5.704852692480222,0.7734084773805265,0.2715531440809615,0.5948576124193405,0.08463624500837272,12651,43
global,189,1.5055711778758203,7.004056886779918,5.498485708904098,4.652092833406787,0.811650564338911,0.32913795140130886,0.6562045059848006,0.12236426380518742,12651,43
within_exact_heavy_atom_count,189,1.648355783047908,9.516287238865223,7.867931455817315,5.773199776852204,0.7750406979761467,0.2695504125367219,0.5973000293213171,0.08377545109835934,12651,43
global,190,1.507175788849139,6.96507815480979,5.457902365960651,4.621277893621313,0.8111729121605629,0.331254566863058,0.6554805307310242,0.12318229753888751,12651,43
within_exact_heavy_atom_count,190,1.6443075990925013,9.513590503147778,7.869282904055277,5.785772995513954,0.7760317682997783,0.26959635458310666,0.5988291627565228,0.08380594728635472,12651,43
global,191,1.5070492170842191,6.894293624054486,5.387244406970266,4.574697060918355,0.8111953937783474,0.3333487811047209,0.6555375819143029,0.12469148001157972,12651,43
within_exact_heavy_atom_count,191,1.6504128084945575,9.442598662219643,7.792185853725085,5.721355659395794,0.7744976425037063,0.2713568054007632,0.5965258968440538,0.08461502757015547,12651,43
global,192,1.5110607401482865,6.953609391566389,5.442548651418103,4.601806669190547,0.8100872452199623,0.3320704010920065,0.6537340696459272,0.12342473485493895,12651,43
within_exact_heavy_atom_count,192,1.6517185214712056,9.42871691076856,7.776998389297355,5.708428396365193,0.7741826470205183,0.2719707144590327,0.5960355106201947,0.08477465932998997,12651,43
global,193,1.5135335737043472,6.8596414347713175,5.346107861066971,4.5322030207644906,0.8093577217009265,0.33548921349711286,0.6526270888939313,0.12544164821527976,12651,43
within_exact_heavy_atom_count,193,1.6484164179584857,9.479667871087369,7.831251453128883,5.7507725401253,0.7750357998221127,0.2703051937664764,0.5972771825929039,0.08419104516949125,12651,43
global,194,1.506161100046737,7.01400429324476,5.507843193198023,4.656875212769147,0.8114901271703172,0.3298016606908309,0.6559381630599318,0.1221569571057448,12651,43
within_exact_heavy_atom_count,194,1.658031308507416,9.470249239168488,7.812217930661072,5.7117433130341455,0.7726579422867104,0.27047130751945797,0.593675513147451,0.08429845708448451,12651,43
global,195,1.5085404237500026,6.967867610616684,5.459327186866682,4.618946566440442,0.8107973067834303,0.3304369360370736,0.6548660407898577,0.12312345210545801,12651,43
within_exact_heavy_atom_count,195,1.6495236453515623,9.434489799301728,7.784966153950165,5.719523830948758,0.7747125847769265,0.27142878744689136,0.5968602839223438,0.08470821754044276,12651,43
global,196,1.5068916590798629,6.93117325671071,5.424281597630847,4.599649360952079,0.8112446145494269,0.3324611554720257,0.6556086132811555,0.12390133060004963,12651,43
within_exact_heavy_atom_count,196,1.6520267762827652,9.443811927002095,7.791785150719329,5.716500520803706,0.7741132787434827,0.2713831967725874,0.59591985255882,0.08460109805834826,12651,43
global,197,1.5102916101844928,6.871079468077958,5.360787857893465,4.549505156317863,0.8102796924469843,0.3345347594880767,0.6540791149841851,0.12519319527792017,12651,43
within_exact_heavy_atom_count,197,1.6468347653636028,9.461820132838124,7.814985367474521,5.745458094424585,0.7753817950582521,0.2708851729190732,0.5978736865175772,0.08439476558045284,12651,43
global,198,1.5031833923663824,7.02040402496209,5.517220632595707,4.6703576294242035,0.8123160623280621,0.32933653744372854,0.6572846986311557,0.12202389548788656,12651,43
within_exact_heavy_atom_count,198,1.65583200561534,9.471002740707917,7.815170735092577,5.7197848021957425,0.77317279079345,0.2701312272706017,0.5944956667759522,0.08428985614409235,12651,43
global,199,1.5074500590638702,6.952158245139983,5.444708186076113,4.611866378815421,0.8110951632532015,0.3317742335123984,0.6553569385576018,0.12345546753690206,12651,43
within_exact_heavy_atom_count,199,1.6442290518857339,9.479736944233537,7.8355078923478025,5.765460069788582,0.7760372368982968,0.2701688223916121,0.5988589071097188,0.08419025823424904,12651,43
