analysis,dataset,support,transform,deleted_target,estimate
mw_slope_correction,PKIS2,,absolute,CDK2,0.006189654492882224
mw_slope_correction,PKIS2,,absolute,CSF1R,0.0046229904009204015
mw_slope_correction,PKIS2,,absolute,EGFR,0.0051650697006695445
mw_slope_correction,PKIS2,,absolute,FGFR1,0.006630462754051547
mw_slope_correction,PKIS2,,absolute,IGF1R,0.007433789244101097
mw_slope_correction,PKIS2,,absolute,JAK2,0.0073904560063488
mw_slope_correction,PKIS2,,absolute,KDR,0.0072949561221955506
mw_slope_correction,PKIS2,,absolute,KIT,0.006358924970705115
mw_slope_correction,PKIS2,,absolute,LCK,0.006570654228402528
mw_slope_correction,PKIS2,,absolute,MAP2K1,0.006662987455185565
mw_slope_correction,PKIS2,,absolute,MAPK1,0.006325319732940815
mw_slope_correction,PKIS2,,absolute,MAPK14,0.007559903396997525
mw_slope_correction,PKIS2,,absolute,MAPKAPK2,0.006331661498479524
mw_slope_correction,PKIS2,,absolute,MET,0.005490783015445144
mw_slope_correction,PKIS2,,absolute,PLK1,0.007441889189423345
mw_slope_correction,PKIS2,,absolute,PTK2,0.005742191345865177
mw_slope_correction,PKIS2,,absolute,ROCK1,0.0038344807789673085
mw_slope_correction,PKIS2,,absolute,SRC,0.006366822891049506
mw_slope_correction,PKIS2,,target_centered,ABL1,0.008455480602850507
mw_slope_correction,PKIS2,,target_centered,AKT1,0.011231240626545236
mw_slope_correction,PKIS2,,target_centered,AKT2,0.009417021805192993
mw_slope_correction,PKIS2,,target_centered,CDK2,0.00934064153208125
mw_slope_correction,PKIS2,,target_centered,CSF1R,0.00826294489792967
mw_slope_correction,PKIS2,,target_centered,EGFR,0.010261873351975037
mw_slope_correction,PKIS2,,target_centered,FGFR1,0.011625550655682049
mw_slope_correction,PKIS2,,target_centered,IGF1R,0.010385260187203538
mw_slope_correction,PKIS2,,target_centered,JAK2,0.011081914400072224
mw_slope_correction,PKIS2,,target_centered,KDR,0.01116843964960157
mw_slope_correction,PKIS2,,target_centered,KIT,0.009227095282087983
mw_slope_correction,PKIS2,,target_centered,LCK,0.011290583666887843
mw_slope_correction,PKIS2,,target_centered,MAP2K1,0.011384141946709558
mw_slope_correction,PKIS2,,target_centered,MAPK1,0.01050466462193067
mw_slope_correction,PKIS2,,target_centered,MAPK14,0.011649537089449269
mw_slope_correction,PKIS2,,target_centered,MAPKAPK2,0.010996094582360616
mw_slope_correction,PKIS2,,target_centered,MET,0.01001446575510212
mw_slope_correction,PKIS2,,target_centered,PLK1,0.011559055512202376
mw_slope_correction,PKIS2,,target_centered,PTK2,0.011385065499435632
mw_slope_correction,PKIS2,,target_centered,ROCK1,0.007179830423205913
mw_slope_correction,PKIS2,,target_centered,SRC,0.010591815754021239
mw_slope_correction,PKIS2,,column_z_original_sd,ABL1,0.00869626678871449
mw_slope_correction,PKIS2,,column_z_original_sd,AKT1,0.01253817280649605
mw_slope_correction,PKIS2,,column_z_original_sd,AKT2,0.010474059107079547
mw_slope_correction,PKIS2,,column_z_original_sd,CDK2,0.0116560442556366
mw_slope_correction,PKIS2,,column_z_original_sd,CSF1R,0.008952326026477664
mw_slope_correction,PKIS2,,column_z_original_sd,EGFR,0.012140850464551378
mw_slope_correction,PKIS2,,column_z_original_sd,FGFR1,0.013001149713116389
mw_slope_correction,PKIS2,,column_z_original_sd,IGF1R,0.011605058644833077
mw_slope_correction,PKIS2,,column_z_original_sd,JAK2,0.012990945160389233
mw_slope_correction,PKIS2,,column_z_original_sd,KDR,0.012462070627252353
mw_slope_correction,PKIS2,,column_z_original_sd,KIT,0.010805455983044054
mw_slope_correction,PKIS2,,column_z_original_sd,LCK,0.013080175073368228
mw_slope_correction,PKIS2,,column_z_original_sd,MAP2K1,0.012047175995835047
mw_slope_correction,PKIS2,,column_z_original_sd,MAPK1,0.011786265968140586
mw_slope_correction,PKIS2,,column_z_original_sd,MAPK14,0.01234934140764632
mw_slope_correction,PKIS2,,column_z_original_sd,MAPKAPK2,0.011751565750882653
mw_slope_correction,PKIS2,,column_z_original_sd,MET,0.01133525600305596
mw_slope_correction,PKIS2,,column_z_original_sd,PLK1,0.012439138169816788
mw_slope_correction,PKIS2,,column_z_original_sd,PTK2,0.01229063317137169
mw_slope_correction,PKIS2,,column_z_original_sd,ROCK1,0.009059312087623339
mw_slope_correction,PKIS2,,column_z_original_sd,SRC,0.012025947995827568
mw_slope_correction,PKIS2,,column_z_refit_sd,ABL1,0.0037956639230913858
mw_slope_correction,PKIS2,,column_z_refit_sd,AKT1,0.008550526687780446
mw_slope_correction,PKIS2,,column_z_refit_sd,AKT2,0.005657184879849453
mw_slope_correction,PKIS2,,column_z_refit_sd,CDK2,0.005204952861999845
mw_slope_correction,PKIS2,,column_z_refit_sd,CSF1R,0.0037996145975733864
mw_slope_correction,PKIS2,,column_z_refit_sd,EGFR,0.007306431832901028
mw_slope_correction,PKIS2,,column_z_refit_sd,FGFR1,0.0069033605842736545
mw_slope_correction,PKIS2,,column_z_refit_sd,IGF1R,0.005037688886158076
mw_slope_correction,PKIS2,,column_z_refit_sd,JAK2,0.006627361665869191
mw_slope_correction,PKIS2,,column_z_refit_sd,KDR,0.005325131297497232
mw_slope_correction,PKIS2,,column_z_refit_sd,KIT,0.005779260988972856
mw_slope_correction,PKIS2,,column_z_refit_sd,LCK,0.006909978135509309
mw_slope_correction,PKIS2,,column_z_refit_sd,MAP2K1,0.007803000831420492
mw_slope_correction,PKIS2,,column_z_refit_sd,MAPK1,0.005686205264477717
mw_slope_correction,PKIS2,,column_z_refit_sd,MAPK14,0.0071445433196605235
mw_slope_correction,PKIS2,,column_z_refit_sd,MAPKAPK2,0.0061772712241073835
mw_slope_correction,PKIS2,,column_z_refit_sd,MET,0.005656991937778466
mw_slope_correction,PKIS2,,column_z_refit_sd,PLK1,0.005642393058520767
mw_slope_correction,PKIS2,,column_z_refit_sd,PTK2,0.005617046702567685
mw_slope_correction,PKIS2,,column_z_refit_sd,ROCK1,0.0014737136780310633
mw_slope_correction,PKIS2,,column_z_refit_sd,SRC,0.005612320954185623
