fold,k,method,random_repeat,train_ligands,test_ligands,train_scaffold_groups,test_scaffold_groups,held_out_target_r2,held_out_target_rmse,held_out_mean_row_spearman,held_out_top5_overlap,held_out_pair_order_accuracy,held_out_target_geometry_spearman,full_mean_row_spearman,full_top5_overlap
2,15,random_sentinels,0,12000,3000,9518,2387,0.6468146606099423,0.6416824176833766,0.7398190503894372,0.4944666666666667,0.7937417680979608,0.9472699984347971,0.8068214027761349,0.5438666666666666
2,15,random_sentinels,1,12000,3000,9518,2387,0.7030932156399767,0.5766536673097477,0.8007371295090133,0.557,0.8242909098126753,0.9159026061706028,0.8468074387387315,0.5907333333333332
2,15,random_sentinels,2,12000,3000,9518,2387,0.6871645094958563,0.6050504591108885,0.781169950809474,0.5479333333333333,0.8146527765326066,0.9419736180173188,0.8316732953011006,0.5495333333333333
2,15,random_sentinels,3,12000,3000,9518,2387,0.7109863147757989,0.5717824570029697,0.7799422622623753,0.5530666666666666,0.8132839840706333,0.8942409557373493,0.8436716479253562,0.5976666666666667
2,15,random_sentinels,4,12000,3000,9518,2387,0.7196792919765538,0.5521493851417318,0.776826608786013,0.5426666666666666,0.8107253855492006,0.9363578410054901,0.8391627103179823,0.5908666666666667
2,15,random_sentinels,5,12000,3000,9518,2387,0.6925810905170542,0.591986781862729,0.7786335291046024,0.5581333333333334,0.8127416032257301,0.9263680190624911,0.8337243043969801,0.5863333333333334
2,15,random_sentinels,6,12000,3000,9518,2387,0.6985972168350878,0.5853186546239955,0.7818447208636727,0.5522,0.8141484397287986,0.9201816535128118,0.8364929986781738,0.5767333333333333
2,15,random_sentinels,7,12000,3000,9518,2387,0.6667669333340178,0.6247907242813965,0.7649340346209639,0.5455333333333333,0.8057983605130687,0.9080974028255664,0.8198707598241256,0.5446666666666666
2,15,random_sentinels,8,12000,3000,9518,2387,0.701210552924161,0.5930168027077221,0.751412445276068,0.5454666666666667,0.7990401285952121,0.9280359935417939,0.8276693605528,0.5817333333333333
2,15,random_sentinels,9,12000,3000,9518,2387,0.7231444205534612,0.5494959555194353,0.7673399579315645,0.5725999999999999,0.8061608029243156,0.9171095921782354,0.8357095908013452,0.6192
2,20,qr_sentinels,-1,12000,3000,9518,2387,0.7740970650970014,0.4907955155430192,0.8000500423884753,0.5741999999999999,0.8230336525005815,0.807239529279003,0.8810907876390962,0.6625333333333333
2,20,qr_sentinels_plus_descriptors,-1,12000,3000,9518,2387,0.7958263998420214,0.46659431452330324,0.8086104701835231,0.5843333333333334,0.8278630445323063,0.8232115304483725,0.8890418534703813,0.6740666666666666
2,20,descriptors_only,-1,12000,3000,9518,2387,0.5480894920782415,0.6941700452689292,0.7688515229812825,0.5296,0.8064976289119011,0.5491331757779125,0.8309029351549931,0.5870666666666666
2,20,random_sentinels,0,12000,3000,9518,2387,0.7237345593191329,0.5436064696918698,0.7772689394781453,0.5324666666666666,0.8120673621785567,0.9312377799219904,0.8588187779418125,0.6134000000000001
2,20,random_sentinels,1,12000,3000,9518,2387,0.7094055788177112,0.5704707662723231,0.8079881066751872,0.5838666666666666,0.8293751945089064,0.9308479324926693,0.8686063811278997,0.6881333333333333
2,20,random_sentinels,2,12000,3000,9518,2387,0.6831561204037896,0.600984600090646,0.7901326744013857,0.5762666666666666,0.8194978727740555,0.9307114668956773,0.8566611428792327,0.6222
2,20,random_sentinels,3,12000,3000,9518,2387,0.6975322239070183,0.5911433497045733,0.7862124139483679,0.5666,0.8179295080929866,0.9413444545023492,0.858206282008202,0.6167999999999999
2,20,random_sentinels,4,12000,3000,9518,2387,0.6411761623887173,0.6515635998639597,0.7432055494904686,0.5646666666666665,0.7971880098720056,0.9612058115347588,0.834253835390446,0.5871333333333333
2,20,random_sentinels,5,12000,3000,9518,2387,0.715589546251109,0.5716666208723731,0.7934690256503497,0.5646666666666667,0.8199632055757328,0.9350345353634827,0.8600258895922493,0.6342666666666665
